Date,2020-11-25 14:13:12
Filename,STFMK-20201105-LW17-8125_20201125_141312_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-EF-04, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.005868,
Data Length,12000,
0,0.0007912639,
0.00025,-0.0040342249,
0.0005,-0.0079937475,
0.00075,-0.0021625599,
0.001,-0.0001667937,
0.00125,0.0013175707,
0.0015,-0.0049398742,
0.00175,-0.0109028220,
0.002,0.0002097346,
0.00225,0.0014421203,
0.0025,-0.0110658677,
0.00275,-0.0111916391,
0.003,0.0009555485,
0.00325,-0.0004402525,
0.0035,-0.0073160222,
0.00375,-0.0116334632,
0.004,-0.0014237580,
0.00425,0.0013103000,
0.0045,-0.0103759710,
0.00475,-0.0082740383,
0.005,-0.0001575864,
0.00525,-0.0010860098,
0.0055,-0.0106425863,
0.00575,-0.0094598019,
0.006,-0.0042509036,
0.00625,-0.0027322648,
0.0065,-0.0038784253,
0.00675,-0.0065425136,
0.007,-0.0023823725,
0.00725,-0.0033383286,
0.0075,-0.0040901089,
0.00775,-0.0041177361,
0.008,-0.0089593483,
0.00825,-0.0068466547,
0.0085,0.0017802807,
0.00875,-0.0009365894,
0.009,-0.0068725664,
0.00925,0.0016304560,
0.0095,0.0001092207,
0.00975,-0.0009585196,
0.01,-0.0036412526,
0.01025,-0.0014568580,
0.0105,0.0117223449,
0.01075,0.0038601812,
0.011,-0.0080197640,
0.01125,-0.0058276434,
0.0115,0.0038434237,
0.01175,0.0023021386,
0.012,0.0009279634,
0.01225,0.0001638956,
0.0125,0.0023442120,
0.01275,0.0042182617,
0.013,-0.0073547107,
0.01325,-0.0072557498,
0.0135,0.0043463493,
0.01375,0.0043001636,
0.014,0.0023701452,
0.01425,-0.0047427900,
0.0145,-0.0012220361,
0.01475,-0.0007883873,
0.015,-0.0076628532,
0.01525,-0.0067129275,
0.0155,0.0005380939,
0.01575,0.0018587022,
0.016,-0.0019575434,
0.01625,-0.0093098832,
0.0165,-0.0117530441,
0.01675,-0.0019605525,
0.017,-0.0016536122,
0.01725,-0.0031118419,
0.0175,0.0000710214,
0.01775,-0.0057336926,
0.018,0.0004962630,
0.01825,-0.0046042614,
0.0185,-0.0108005395,
