Date,2020-11-25 14:30:51
Filename,STFMK-20201105-LW17-8125_20201125_143051_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-EF-04, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.005549,
Data Length,12000,
0,0.0008155893,
0.00025,0.0025153754,
0.0005,0.0075187837,
0.00075,0.0087014250,
0.001,0.0013370716,
0.00125,0.0021966922,
0.0015,0.0094325403,
0.00175,0.0089612417,
0.002,0.0058045266,
0.00225,0.0022582386,
0.0025,0.0055601699,
0.00275,0.0119307991,
0.003,0.0054021743,
0.00325,-0.0015905865,
0.0035,0.0137128569,
0.00375,0.0157938339,
0.004,0.0079488335,
0.00425,-0.0036668384,
0.0045,0.0017464854,
0.00475,0.0178396720,
0.005,0.0094732447,
0.00525,-0.0027460470,
0.0055,0.0100871278,
0.00575,0.0113309305,
0.006,0.0005264424,
0.00625,0.0010651550,
0.0065,-0.0002546732,
0.00675,0.0154975858,
0.007,0.0124550741,
0.00725,-0.0032142256,
0.0075,0.0055660070,
0.00775,0.0057180077,
0.008,-0.0004057352,
0.00825,0.0041014533,
0.0085,-0.0009721807,
0.00875,0.0012866782,
0.009,0.0090689575,
0.00925,-0.0004228618,
0.0095,-0.0047143614,
0.00975,-0.0009535381,
0.01,0.0042930404,
0.01025,0.0062580449,
0.0105,0.0005599071,
0.01075,-0.0020258173,
0.011,0.0044520907,
0.01125,0.0076487474,
0.0115,-0.0078661460,
0.01175,-0.0056188507,
0.012,0.0033052596,
0.01225,0.0048610289,
0.0125,0.0006602736,
0.01275,-0.0128683597,
0.013,0.0057814904,
0.01325,0.0061626351,
0.0135,-0.0018810796,
0.01375,-0.0028340970,
0.014,-0.0027690665,
0.01425,0.0059060478,
0.0145,0.0003118129,
0.01475,-0.0055273781,
0.015,0.0008247318,
0.01525,0.0058084531,
0.0155,0.0002119986,
0.01575,-0.0041685514,
0.016,-0.0026625067,
0.01625,0.0037328620,
0.0165,0.0041273460,
0.01675,-0.0058453619,
0.017,-0.0010219992,
0.01725,0.0037283727,
0.0175,0.0022360825,
0.01775,-0.0012341916,
0.018,-0.0069551868,
0.01825,0.0000357614,
0.0185,0.0064103799,
0.01875,0.0016189509,
0.019,0.0028183127,
0.01925,0.0036423812,
0.0195,0.0019157161,
0.01975,0.0050125867,
0.02,-0.0033278624,
0.02025,-0.0055996692,
0.0205,0.0067075938,
0.02075,0.0081033185,
0.021,-0.0079439869,
0.02125,-0.0097986776,
0.0215,0.0053481916,
0.02175,0.0051764357,
0.022,-0.0017904199,
0.02225,-0.0076192068,
0.0225,0.0103329727,
0.02275,0.0074218218,
0.023,-0.0066124224,
0.02325,-0.0029961600,
0.0235,0.0020493791,
0.02375,0.0079031279,
0.024,-0.0032933778,
0.02425,-0.0004718987,
0.0245,0.0031716293,
0.02475,-0.0042381966,
0.025,-0.0047149952,
0.02525,-0.0035160887,
0.0255,-0.0056780479,
0.02575,-0.0011113991,
0.026,0.0042747254,
0.02625,-0.0021741688,
0.0265,-0.0075237015,
0.02675,-0.0015864080,
0.027,0.0031902445,
0.02725,-0.0016599346,
0.0275,-0.0105623584,
0.02775,-0.0008742089,
0.028,0.0078727920,
0.02825,-0.0039424845,
0.0285,-0.0101350723,
0.02875,0.0003785504,
0.029,0.0099973427,
0.02925,-0.0005713066,
0.0295,-0.0117204720,
0.02975,-0.0007826483,
0.03,0.0084903808,
0.03025,0.0003643618,
0.0305,-0.0130590256,
0.03075,-0.0001350549,
0.031,0.0064420663,
0.03125,-0.0038608166,
0.0315,-0.0013949207,
0.03175,-0.0010980433,
0.032,0.0088817822,
0.03225,0.0047618924,
0.0325,-0.0051795868,
0.03275,0.0021798532,
0.033,0.0024092754,
0.03325,0.0004503018,
0.0335,0.0007752536,
0.03375,-0.0003874843,
0.034,-0.0024509579,
0.03425,0.0042992686,
0.0345,0.0062521892,
0.03475,-0.0028237621,
0.035,-0.0003915013,
0.03525,0.0016427066,
0.0355,-0.0016811165,
0.03575,-0.0005931255,
0.036,-0.0044442164,
0.03625,0.0053033330,
0.0365,0.0090154111,
0.03675,-0.0067845900,
0.037,-0.0099090692,
0.03725,0.0057541486,
0.0375,0.0044112848,
0.03775,-0.0049595116,
0.038,-0.0057709180,
0.03825,0.0040751086,
0.0385,0.0070292833,
0.03875,-0.0078431778,
0.039,-0.0074614231,
0.03925,0.0035624141,
0.0395,0.0046983445,
0.03975,-0.0009689386,
0.04,-0.0078215990,
0.04025,0.0040702019,
0.0405,0.0034226573,
0.04075,-0.0048375116,
0.041,-0.0026974995,
0.04125,-0.0010324303,
0.0415,0.0057206666,
0.04175,0.0009838623,
0.042,0.0006616958,
0.04225,-0.0005962562,
0.0425,-0.0021034586,
0.04275,0.0028231363,
0.043,-0.0022548675,
0.04325,0.0014857855,
0.0435,-0.0002426510,
0.04375,0.0065089716,
0.044,0.0005503745,
0.04425,-0.0043627084,
0.0445,0.0039867200,
0.04475,0.0042908974,
0.045,0.0056562438,
0.04525,-0.0018797215,
0.0455,0.0033085849,
0.04575,0.0141390609,
0.046,0.0048884614,
0.04625,-0.0071440348,
0.0465,0.0024920087,
0.04675,0.0072001228,
0.047,0.0064949952,
0.04725,0.0022039956,
0.0475,-0.0002077532,
0.04775,0.0085626645,
0.048,0.0000631561,
0.04825,-0.0072745830,
0.0485,0.0028181197,
0.04875,0.0050231684,
0.049,0.0064556669,
0.04925,0.0063919788,
0.0495,-0.0041213129,
0.04975,0.0032259140,
0.05,0.0081267236,
0.05025,-0.0023985743,
0.0505,0.0015194248,
0.05075,0.0002075583,
0.051,0.0002402422,
0.05125,0.0016923638,
0.0515,-0.0074688187,
0.05175,-0.0009105222,
0.052,0.0035640886,
0.05225,-0.0008223485,
0.0525,-0.0017028439,
0.05275,-0.0019883453,
0.053,0.0010758796,
0.05325,0.0038654581,
0.0535,0.0002783504,
0.05375,-0.0036620300,
0.054,0.0073734457,
0.05425,0.0055129966,
0.0545,-0.0008202985,
0.05475,-0.0037615765,
0.055,0.0050523221,
0.05525,0.0119206123,
0.0555,-0.0004533257,
0.05575,-0.0061634984,
0.056,0.0022010482,
0.05625,0.0036117921,
0.0565,-0.0010114638,
0.05675,-0.0021305142,
0.057,0.0056512556,
0.05725,0.0071903649,
0.0575,-0.0005579715,
0.05775,-0.0014602706,
0.058,-0.0003693162,
0.05825,0.0011914772,
0.0585,0.0007364339,
0.05875,0.0040231142,
0.059,-0.0032338728,
0.05925,-0.0032903850,
0.0595,0.0058046468,
0.05975,0.0016350006,
0.06,-0.0026517499,
0.06025,0.0028241749,
0.0605,0.0053664739,
0.06075,0.0021961206,
0.061,-0.0051732180,
0.06125,-0.0024137178,
0.0615,0.0070799207,
0.06175,-0.0004964876,
0.062,-0.0097638154,
0.06225,-0.0016174358,
0.0625,0.0081484504,
0.06275,-0.0015789702,
0.063,-0.0085314559,
0.06325,0.0019076857,
0.0635,0.0082387934,
0.06375,0.0007298063,
0.064,-0.0077187736,
0.06425,0.0001007532,
0.0645,0.0028291298,
0.06475,-0.0013466330,
0.065,-0.0047128685,
0.06525,-0.0022760085,
0.0655,0.0074978643,
0.06575,-0.0036754552,
0.066,-0.0054999785,
0.06625,0.0010728257,
0.0665,-0.0045934380,
0.06675,0.0020606243,
0.067,0.0005081029,
0.06725,-0.0090906974,
0.0675,-0.0042006546,
0.06775,-0.0001531521,
0.068,-0.0028065732,
0.06825,0.0041390369,
0.0685,-0.0069516506,
0.06875,0.0008434384,
0.069,0.0093170740,
0.06925,-0.0090881372,
0.0695,0.0017578376,
0.06975,0.0066529494,
0.07,0.0009870339,
0.07025,0.0004741178,
0.0705,-0.0113778412,
0.07075,0.0011429675,
0.071,0.0092415428,
0.07125,-0.0086687254,
0.0715,-0.0071587670,
0.07175,0.0092714848,
0.072,0.0016596668,
0.07225,-0.0036097835,
0.0725,-0.0019861127,
0.07275,-0.0001667185,
0.073,0.0050269556,
0.07325,-0.0003912873,
0.0735,-0.0102354139,
0.07375,0.0042372267,
0.074,0.0011037230,
0.07425,-0.0057969056,
0.0745,0.0011859649,
0.07475,-0.0037411996,
0.075,-0.0002498940,
0.07525,-0.0001533222,
0.0755,-0.0043784091,
0.07575,-0.0067242552,
0.076,-0.0035017424,
0.07625,-0.0024314336,
0.0765,-0.0036609231,
0.07675,-0.0047770287,
0.077,-0.0071547688,
0.07725,-0.0009044766,
0.0775,-0.0070440574,
0.07775,-0.0078956131,
0.078,-0.0056739454,
0.07825,-0.0007500806,
0.0785,-0.0041453070,
0.07875,-0.0153178992,
0.079,-0.0073753810,
0.07925,-0.0017556683,
0.0795,-0.0048968592,
0.07975,-0.0165521223,
0.08,-0.0055299439,
0.08025,-0.0021001226,
0.0805,-0.0067708041,
0.08075,-0.0086842375,
0.081,-0.0108398255,
0.08125,-0.0019684751,
0.0815,-0.0110779684,
0.08175,-0.0125468159,
0.082,-0.0101980986,
0.08225,-0.0041563958,
0.0825,-0.0039268769,
0.08275,-0.0117342379,
0.083,-0.0099698063,
0.08325,-0.0100011025,
0.0835,-0.0043538301,
0.08375,-0.0016341833,
0.084,-0.0076088724,
0.08425,-0.0052103577,
0.0845,0.0001820758,
0.08475,-0.0041807927,
0.085,-0.0074657276,
0.08525,-0.0030523224,
0.0855,-0.0013897209,
0.08575,0.0018536365,
0.086,-0.0011404827,
0.08625,-0.0056460062,
0.0865,0.0003496827,
0.08675,0.0044247527,
0.087,-0.0055713980,
0.08725,-0.0030063121,
0.0875,0.0003553629,
0.08775,0.0038515404,
0.088,0.0029123034,
0.08825,-0.0058742901,
0.0885,0.0049696635,
0.08875,0.0070553673,
0.089,-0.0013524106,
0.08925,-0.0081227915,
0.0895,-0.0006819853,
0.08975,0.0030850349,
0.09,-0.0040167170,
0.09025,-0.0058047557,
0.0905,-0.0031277186,
0.09075,0.0047448506,
0.091,-0.0031769727,
0.09125,-0.0065817866,
0.0915,-0.0055525834,
0.09175,-0.0043331375,
0.092,-0.0055863406,
0.09225,-0.0028622386,
0.0925,-0.0117179416,
0.09275,-0.0080219181,
0.093,-0.0005705369,
0.09325,-0.0046355743,
0.0935,-0.0059726345,
0.09375,-0.0064179646,
0.094,-0.0018497049,
