Date,2020-12-18 17:18:55
Filename,STFMK-20201105-LW19-3455_20201218_171855_004.dat
Data Label,회전체불평형
Label_No,02
Motor Spec,L-EF-04, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.012253,
Data Length,12000,
0,0.0034852689,
0.00025,0.0245295130,
0.0005,0.0373257287,
0.00075,-0.0012194449,
0.001,-0.0018437871,
0.00125,0.0219336264,
0.0015,0.0039544092,
0.00175,-0.0156145804,
0.002,0.0096021788,
0.00225,0.0200323500,
0.0025,0.0109178890,
0.00275,-0.0005485369,
0.003,0.0216771513,
0.00325,0.0281069446,
0.0035,-0.0032078193,
0.00375,0.0022761037,
0.004,0.0253756884,
0.00425,0.0137424339,
0.0045,-0.0107618989,
0.00475,0.0125789624,
0.005,0.0255452320,
0.00525,0.0087841097,
0.0055,-0.0018362894,
0.00575,0.0173116885,
0.006,0.0221554730,
0.00625,0.0029099605,
0.0065,0.0055471337,
0.00675,0.0251052976,
0.007,0.0171288513,
0.00725,0.0063178688,
0.0075,0.0110717416,
0.00775,0.0155354487,
0.008,0.0099623343,
0.00825,0.0103903459,
0.0085,0.0152868237,
0.00875,0.0161820650,
0.009,0.0133306952,
0.00925,0.0111370245,
0.0095,0.0135327503,
0.00975,0.0086701214,
0.01,0.0049837003,
0.01025,0.0040526162,
0.0105,0.0005807174,
0.01075,-0.0047250525,
0.011,0.0027033291,
0.01125,0.0039630234,
0.0115,0.0033919539,
0.01175,0.0025213785,
0.012,0.0091316700,
0.01225,0.0070498581,
0.0125,0.0007823531,
0.01275,-0.0015245698,
0.013,0.0025262313,
0.01325,-0.0031061377,
0.0135,-0.0072693150,
0.01375,-0.0027968318,
0.014,0.0065261037,
0.01425,0.0070565729,
0.0145,0.0026242828,
0.01475,0.0059649763,
0.015,0.0095952433,
0.01525,0.0000656700,
0.0155,-0.0046318690,
0.01575,-0.0009877478,
0.016,-0.0098533016,
0.01625,-0.0202226043,
0.0165,-0.0182721429,
0.01675,-0.0086509250,
0.017,-0.0069802655,
0.01725,-0.0012736067,
0.0175,0.0118981712,
0.01775,0.0171966888,
0.018,0.0070363465,
0.01825,0.0027177215,
0.0185,-0.0040443917,
0.01875,-0.0122137638,
0.019,-0.0224788710,
0.01925,-0.0228980165,
0.0195,-0.0081756907,
0.01975,-0.0047854120,
0.02,0.0005806122,
0.02025,0.0021453460,
0.0205,0.0139460936,
0.02075,0.0020657603,
0.021,-0.0101838093,
0.02125,-0.0168786179,
0.0215,-0.0187493023,
0.02175,-0.0241555981,
0.022,-0.0322830081,
0.02225,-0.0165908672,
0.0225,-0.0015606273,
0.02275,0.0002216930,
0.023,-0.0094930781,
0.02325,0.0146745909,
0.0235,0.0137903001,
0.02375,0.0001873029,
0.024,-0.0147413919,
0.02425,-0.0050775427,
0.0245,-0.0164867640,
0.02475,-0.0246816501,
0.025,-0.0095154615,
0.02525,0.0145545686,
0.0255,0.0142857069,
0.02575,0.0043127150,
0.026,0.0100846160,
0.02625,0.0058865892,
0.0265,-0.0126653742,
0.02675,-0.0242597647,
0.027,-0.0113977678,
0.02725,-0.0059356424,
0.0275,-0.0048240796,
0.02775,-0.0055955746,
0.028,0.0090418318,
0.02825,0.0129854083,
0.0285,-0.0017638823,
0.02875,-0.0099467412,
0.029,-0.0044047874,
0.02925,-0.0101668751,
0.0295,-0.0052740290,
0.02975,0.0007440877,
0.03,0.0064539835,
0.03025,0.0125107449,
0.0305,0.0116373673,
0.03075,0.0101144100,
0.031,0.0071503739,
0.03125,0.0050438233,
0.0315,0.0064813653,
0.03175,0.0007659982,
0.032,-0.0113003468,
0.03225,-0.0025545750,
0.0325,0.0080179339,
0.03275,-0.0030462595,
0.033,-0.0023372911,
0.03325,0.0164211839,
0.0335,0.0196018331,
0.03375,0.0003709113,
0.034,-0.0057371585,
0.03425,0.0135354316,
0.0345,0.0066751759,
0.03475,-0.0174326338,
0.035,0.0024692714,
0.03525,0.0256629642,
0.0355,0.0074915430,
0.03575,0.0012831104,
0.036,0.0283787381,
0.03625,0.0292358194,
0.0365,0.0010133707,
0.03675,-0.0039803078,
0.037,0.0121186543,
0.03725,0.0030326366,
0.0375,-0.0240458548,
0.03775,-0.0054474385,
0.038,0.0214865655,
0.03825,0.0008576537,
0.0385,-0.0103968792,
0.03875,0.0169517957,
0.039,0.0194023829,
0.03925,-0.0040509976,
0.0395,-0.0071240989,
0.03975,0.0112871276,
0.04,0.0055647385,
0.04025,-0.0156578012,
0.0405,-0.0039064703,
0.04075,0.0127431881,
0.041,0.0031634620,
0.04125,-0.0041725500,
0.0415,0.0097813383,
0.04175,0.0173801351,
0.042,0.0001979555,
0.04225,0.0040978217,
0.0425,0.0085673444,
0.04275,0.0058540637,
0.043,-0.0044668578,
0.04325,-0.0106513854,
0.0435,-0.0066368259,
0.04375,-0.0127982013,
0.044,-0.0133620035,
0.04425,-0.0090902159,
0.0445,0.0008574282,
0.04475,-0.0066067888,
0.045,0.0000641378,
0.04525,-0.0059373686,
0.0455,-0.0120407026,
0.04575,-0.0162017345,
0.046,-0.0159553271,
0.04625,-0.0261517074,
0.0465,-0.0233402755,
0.04675,-0.0179619063,
0.047,-0.0128218150,
0.04725,-0.0141763203,
0.0475,-0.0114069311,
0.04775,-0.0021399679,
0.048,-0.0061979801,
0.04825,-0.0159910079,
0.0485,-0.0141147263,
0.04875,-0.0085147507,
0.049,-0.0193661936,
0.04925,-0.0253517460,
0.0495,-0.0156281311,
0.04975,-0.0109920427,
0.05,-0.0172658116,
0.05025,-0.0141836600,
0.0505,0.0040622340,
0.05075,0.0064195227,
0.051,-0.0066054361,
0.05125,-0.0046843160,
0.0515,-0.0029965690,
0.05175,-0.0186981503,
0.052,-0.0308504477,
0.05225,-0.0214687027,
0.0525,-0.0135544958,
0.05275,-0.0144616440,
0.053,-0.0095719425,
0.05325,0.0038533213,
0.0535,0.0120794475,
0.05375,0.0066524050,
0.054,0.0075971084,
0.05425,0.0085127642,
0.0545,0.0008401388,
0.05475,-0.0146921314,
0.055,-0.0152281448,
0.05525,-0.0107107777,
0.0555,0.0019703745,
0.05575,0.0071110474,
0.056,0.0141944867,
0.05625,0.0222177617,
0.0565,0.0242752042,
0.05675,0.0094649019,
0.057,-0.0032235454,
0.05725,-0.0061508976,
0.0575,-0.0068139476,
0.05775,-0.0189999957,
0.058,-0.0082866233,
0.05825,0.0105144586,
0.0585,0.0169989802,
0.05875,0.0062927934,
0.059,0.0120985676,
0.05925,0.0134932389,
0.0595,-0.0048461622,
0.05975,-0.0049483315,
0.06,0.0109892897,
0.06025,0.0151488744,
0.0605,0.0090860659,
0.06075,0.0022738634,
0.061,0.0131880268,
0.06125,0.0106640710,
0.0615,-0.0001672160,
0.06175,0.0080708647,
0.062,0.0211868398,
0.06225,0.0137128793,
0.0625,0.0020626774,
0.06275,0.0153413620,
0.063,0.0169243552,
0.06325,0.0124294106,
0.0635,0.0040797414,
0.06375,0.0108198524,
0.064,0.0160747189,
0.06425,0.0057768910,
0.0645,0.0032020099,
0.06475,0.0072299354,
0.065,-0.0000663045,
0.06525,-0.0017864788,
0.0655,-0.0018742492,
0.06575,-0.0013070005,
0.066,0.0094468389,
0.06625,0.0095202951,
0.0665,0.0117205456,
0.06675,0.0067286948,
0.067,-0.0035872110,
0.06725,0.0027786987,
0.0675,-0.0030293737,
0.06775,-0.0145786209,
0.068,0.0020045573,
0.06825,0.0151893878,
0.0685,0.0069133430,
0.06875,-0.0019624175,
0.069,0.0136240190,
0.06925,0.0113249812,
0.0695,-0.0048596729,
0.06975,-0.0066430257,
0.07,0.0149256727,
0.07025,0.0076418254,
0.0705,-0.0033395165,
0.07075,0.0115223546,
0.071,0.0248339009,
0.07125,0.0085988492,
0.0715,-0.0092478776,
0.07175,0.0097515108,
0.072,0.0114999441,
0.07225,-0.0157650728,
0.0725,-0.0118811354,
0.07275,0.0135311186,
0.073,0.0037961402,
0.07325,-0.0185379665,
0.0735,-0.0032428550,
0.07375,0.0129580125,
0.074,-0.0034134623,
0.07425,-0.0147081614,
0.0745,-0.0023569176,
0.07475,0.0025954493,
0.075,-0.0193472691,
0.07525,-0.0223156475,
0.0755,-0.0033585320,
0.07575,-0.0034572417,
0.076,-0.0082896799,
0.07625,0.0018379998,
0.0765,0.0030860053,
0.07675,0.0085943248,
0.077,-0.0016819160,
0.07725,0.0069156149,
0.0775,0.0056049740,
0.07775,0.0058355369,
0.078,-0.0061599351,
0.07825,0.0090544960,
0.0785,0.0034756248,
0.07875,0.0166156460,
0.079,0.0163761172,
0.07925,0.0153603293,
