Date,2020-12-18 17:10:31
Filename,STFMK-20201105-LW19-3455_20201218_171031_004.dat
Data Label,회전체불평형
Label_No,02
Motor Spec,L-EF-04, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.012444,
Data Length,12000,
0,0.0101596853,
0.00025,0.0095759230,
0.0005,0.0077646207,
0.00075,-0.0001747093,
0.001,0.0019419381,
0.00125,-0.0004756568,
0.0015,-0.0039316639,
0.00175,0.0057924269,
0.002,0.0119621223,
0.00225,0.0132928826,
0.0025,0.0171541646,
0.00275,0.0209246390,
0.003,0.0138599221,
0.00325,-0.0018697634,
0.0035,-0.0071562286,
0.00375,-0.0148397209,
0.004,-0.0182381235,
0.00425,-0.0112568866,
0.0045,0.0118472436,
0.00475,0.0148743950,
0.005,0.0184800606,
0.00525,0.0252270494,
0.0055,0.0193130951,
0.00575,-0.0014754725,
0.006,-0.0038489341,
0.00625,0.0025487277,
0.0065,0.0023261509,
0.00675,-0.0010613409,
0.007,0.0178312939,
0.00725,0.0199918002,
0.0075,0.0206848420,
0.00775,0.0156020783,
0.008,0.0195311643,
0.00825,0.0224325061,
0.0085,0.0135577749,
0.00875,0.0002759946,
0.009,0.0223612450,
0.00925,0.0227424484,
0.0095,0.0153702209,
0.00975,0.0086980751,
0.01,0.0122266002,
0.01025,0.0162990130,
0.0105,0.0007731069,
0.01075,-0.0078890920,
0.011,0.0100240195,
0.01125,0.0070358440,
0.0115,-0.0158385057,
0.01175,-0.0222427957,
0.012,-0.0015059045,
0.01225,-0.0060713384,
0.0125,-0.0210109390,
0.01275,-0.0070343120,
0.013,-0.0088898484,
0.01325,-0.0245938431,
0.0135,-0.0314321630,
0.01375,-0.0117509943,
0.014,-0.0057785283,
0.01425,-0.0187379569,
0.0145,-0.0168917440,
0.01475,0.0014045162,
0.015,0.0249789432,
0.01525,0.0179015547,
0.0155,0.0006168049,
0.01575,0.0058272043,
0.016,0.0088912705,
0.01625,-0.0168111976,
0.0165,-0.0165473465,
0.01675,0.0013317277,
0.017,-0.0017776177,
0.01725,-0.0025971401,
0.0175,0.0054863193,
0.01775,0.0046252436,
0.018,-0.0050321668,
0.01825,-0.0056930240,
0.0185,-0.0029016654,
0.01875,-0.0107601695,
0.019,-0.0188778695,
0.01925,-0.0021167956,
0.0195,0.0047177374,
0.01975,-0.0097596897,
0.02,-0.0071262289,
0.02025,0.0042130034,
0.0205,-0.0038588587,
0.02075,-0.0143360849,
0.021,-0.0082392078,
0.02125,0.0080933217,
0.0215,-0.0017966633,
0.02175,-0.0123732910,
0.022,0.0083235335,
0.02225,0.0130350068,
0.0225,-0.0018125281,
0.02275,0.0027228578,
0.023,0.0233625546,
0.02325,0.0157823935,
0.0235,-0.0083524566,
0.02375,0.0061108312,
0.024,0.0225704703,
0.02425,-0.0034691761,
0.0245,-0.0147388820,
0.02475,0.0145712355,
0.025,0.0203710217,
0.02525,-0.0071969391,
0.0255,-0.0073287254,
0.02575,0.0147682596,
0.026,0.0130800288,
0.02625,-0.0259134881,
0.0265,-0.0179805551,
0.02675,0.0098760761,
0.027,-0.0078306012,
0.02725,-0.0258131251,
0.0275,0.0053943950,
0.02775,0.0260472130,
0.028,0.0022757896,
0.02825,-0.0087408572,
0.0285,0.0155833373,
0.02875,0.0131379422,
0.029,-0.0204520021,
0.02925,-0.0115237581,
0.0295,0.0138227586,
0.02975,0.0136402640,
0.03,-0.0006908425,
0.03025,0.0145214284,
0.0305,0.0270125996,
0.03075,0.0125691993,
0.031,0.0002511781,
0.03125,-0.0032409667,
0.0315,0.0041952422,
0.03175,-0.0067031053,
0.032,-0.0105939507,
0.03225,0.0007155364,
