Date,2020-12-18 17:13:55
Filename,STFMK-20201105-LW19-3455_20201218_171355_004.dat
Data Label,회전체불평형
Label_No,02
Motor Spec,L-EF-04, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.012841,
Data Length,12000,
0,-0.0110465847,
0.00025,-0.0258793719,
0.0005,-0.0119004017,
0.00075,-0.0130938264,
0.001,-0.0024220257,
0.00125,0.0010789623,
0.0015,-0.0017231045,
0.00175,-0.0045220065,
0.002,-0.0038682271,
0.00225,-0.0144607518,
0.0025,-0.0221180692,
0.00275,-0.0213959906,
0.003,-0.0124818943,
0.00325,-0.0115032122,
0.0035,-0.0075202836,
0.00375,0.0083209770,
0.004,0.0210969485,
0.00425,0.0028016383,
0.0045,-0.0027367377,
0.00475,0.0012035789,
0.005,-0.0169491153,
0.00525,-0.0375845134,
0.0055,-0.0322150327,
0.00575,-0.0197205041,
0.006,-0.0201508775,
0.00625,-0.0140239531,
0.0065,0.0104293935,
0.00675,0.0269887801,
0.007,0.0169383697,
0.00725,0.0145928096,
0.0075,0.0230980683,
0.00775,0.0052394513,
0.008,-0.0197100081,
0.00825,-0.0142216589,
0.0085,-0.0142023787,
0.00875,-0.0162314475,
0.009,-0.0091341613,
0.00925,0.0232288409,
0.0095,0.0300855003,
0.00975,0.0297876839,
0.01,0.0295185689,
0.01025,0.0274911970,
0.0105,0.0009283409,
0.01075,-0.0163496546,
0.011,-0.0111127347,
0.01125,-0.0033474297,
0.0115,0.0046754340,
0.01175,0.0156462155,
0.012,0.0304875635,
0.01225,0.0313820839,
0.0125,0.0205357522,
0.01275,-0.0047582551,
0.013,-0.0007505172,
0.01325,0.0037090979,
0.0135,0.0028613084,
0.01375,0.0052781804,
0.014,0.0288360957,
0.01425,0.0271172617,
0.0145,0.0087095136,
0.01475,-0.0007439461,
0.015,0.0086587779,
0.01525,0.0074346755,
0.0155,-0.0067016603,
0.01575,-0.0029478124,
0.016,0.0200155582,
0.01625,0.0176187679,
0.0165,0.0012440415,
0.01675,0.0047616451,
0.017,0.0093111899,
0.01725,0.0035553509,
0.0175,-0.0051389541,
0.01775,0.0031041014,
0.018,0.0169470552,
0.01825,0.0017449078,
0.0185,-0.0074994024,
0.01875,-0.0039556525,
0.019,0.0003558623,
0.01925,-0.0047312425,
0.0195,-0.0008312823,
0.01975,0.0080637317,
0.02,0.0131478989,
0.02025,0.0007787198,
0.0205,0.0013152473,
0.02075,-0.0058530821,
0.021,-0.0150783742,
0.02125,-0.0191765111,
0.0215,-0.0121213216,
0.02175,-0.0104896575,
0.022,-0.0080613671,
0.02225,0.0107331192,
0.0225,0.0160875469,
0.02275,0.0021067322,
0.023,-0.0059121870,
0.02325,-0.0010201778,
0.0235,-0.0131388204,
0.02375,-0.0212707277,
0.024,-0.0111552477,
0.02425,-0.0014484634,
0.0245,-0.0068568625,
0.02475,-0.0118567785,
0.025,-0.0019597353,
0.02525,0.0035831833,
0.0255,-0.0152518703,
0.02575,-0.0160824880,
0.026,0.0000655330,
0.02625,-0.0131250834,
0.0265,-0.0289116874,
0.02675,-0.0134122139,
0.027,-0.0076402640,
0.02725,-0.0266196858,
0.0275,-0.0295964517,
0.02775,-0.0093520535,
0.028,-0.0087132109,
0.02825,-0.0241018366,
0.0285,-0.0120724104,
0.02875,0.0145206703,
0.029,-0.0011107604,
0.02925,-0.0171138570,
0.0295,0.0016921241,
0.02975,-0.0009216684,
0.03,-0.0184152760,
0.03025,-0.0172408335,
0.0305,-0.0019737608,
0.03075,-0.0024939326,
0.031,-0.0107596209,
0.03125,-0.0060524708,
0.0315,0.0129987812,
0.03175,0.0029945127,
0.032,-0.0035818864,
0.03225,0.0062778448,
0.0325,0.0043762829,
0.03275,-0.0115710143,
0.033,-0.0135524720,
0.03325,-0.0091957413,
0.0335,-0.0050951303,
0.03375,-0.0050708000,
0.034,0.0028339101,
0.03425,0.0140728140,
0.0345,0.0135957245,
0.03475,0.0101980753,
0.035,0.0134301418,
0.03525,0.0023174125,
0.0355,-0.0007413490,
0.03575,-0.0069566718,
0.036,0.0038178065,
0.03625,0.0042287079,
0.0365,0.0095684677,
0.03675,0.0179349277,
0.037,0.0286223199,
0.03725,0.0234679393,
0.0375,0.0206584036,
0.03775,0.0266646314,
0.038,0.0165575203,
0.03825,0.0077887615,
0.0385,0.0034699296,
0.03875,0.0048672068,
0.039,-0.0000774892,
0.03925,0.0059358058,
0.0395,0.0191230122,
0.03975,0.0268666409,
0.04,0.0224045571,
0.04025,0.0358301476,
0.0405,0.0327309184,
0.04075,0.0217705034,
0.041,0.0045979298,
0.04125,-0.0021387774,
0.0415,-0.0047417739,
0.04175,-0.0189753082,
0.042,-0.0080306949,
0.04225,0.0088003380,
0.0425,0.0123399580,
0.04275,0.0126900105,
0.043,0.0250508655,
0.04325,0.0255407654,
0.0435,0.0141452253,
0.04375,0.0087864762,
0.044,-0.0009071786,
0.04425,-0.0037306244,
0.0445,-0.0130701894,
0.04475,0.0037624952,
0.045,0.0134725878,
0.04525,0.0229815114,
0.0455,0.0226381831,
0.04575,0.0184975788,
0.046,0.0077281948,
0.04625,0.0032716265,
0.0465,-0.0151474979,
0.04675,-0.0134514142,
0.047,-0.0075847614,
0.04725,-0.0008466368,
0.0475,-0.0053707212,
0.04775,0.0037361332,
0.048,0.0086808093,
0.04825,0.0020651813,
0.0485,-0.0105769420,
0.04875,-0.0132618789,
0.049,-0.0064917463,
0.04925,-0.0196933523,
0.0495,-0.0256712772,
0.04975,-0.0044377539,
0.05,0.0071841292,
0.05025,-0.0091269510,
0.0505,-0.0091381483,
0.05075,0.0040474082,
0.051,0.0008625827,
0.05125,-0.0155420462,
0.0515,-0.0305156000,
0.05175,-0.0243405458,
0.052,-0.0093333460,
0.05225,-0.0370548740,
0.0525,-0.0169817246,
0.05275,-0.0043935003,
0.053,-0.0011712252,
0.05325,-0.0094222110,
0.0535,-0.0075576482,
0.05375,0.0027199839,
0.054,-0.0021129323,
0.05425,-0.0122469990,
0.0545,-0.0101621728,
0.05475,-0.0006436891,
0.055,-0.0066974335,
0.05525,-0.0044396562,
0.0555,0.0010328105,
0.05575,0.0023203576,
0.056,-0.0049539772,
0.05625,-0.0068743438,
0.0565,-0.0082274703,
0.05675,-0.0148105547,
0.057,-0.0124077797,
0.05725,-0.0002639478,
0.0575,-0.0054174876,
0.05775,0.0031388481,
0.058,0.0046316865,
0.05825,0.0073877168,
0.0585,0.0037343586,
0.05875,0.0039430354,
0.059,0.0052403565,
0.05925,0.0028436189,
0.0595,-0.0049869940,
0.05975,0.0018399728,
0.06,0.0052240253,
0.06025,-0.0002404998,
0.0605,0.0073415558,
0.06075,0.0213754531,
0.061,0.0085405335,
0.06125,0.0021693287,
0.0615,0.0109299188,
0.06175,0.0186733119,
0.062,0.0039319755,
0.06225,0.0014029497,
