Date,2020-11-28 10:36:22
Filename,STFMK-20201105-LW19-3184_20201128_103622_004.dat
Data Label,회전체불평형
Label_No,02
Motor Spec,L-PAHU-03S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
RMS,0.019366,
Data Length,12000,
0,-0.0249173511,
0.00025,-0.0116614485,
0.0005,-0.0268375762,
0.00075,-0.0353334881,
0.001,-0.0339700058,
0.00125,0.0046165148,
0.0015,-0.0183480252,
0.00175,-0.0296798646,
0.002,0.0128247729,
0.00225,0.0079274494,
0.0025,-0.0255619884,
0.00275,-0.0208153762,
0.003,-0.0053582853,
0.00325,-0.0015815415,
0.0035,0.0136088664,
0.00375,-0.0137622766,
0.004,-0.0121840462,
0.00425,0.0219746586,
0.0045,-0.0083549516,
0.00475,-0.0033873634,
0.005,0.0334026068,
0.00525,-0.0195588544,
0.0055,-0.0013112188,
0.00575,0.0029569385,
0.006,0.0165762678,
0.00625,0.0079130204,
0.0065,0.0178302061,
0.00675,0.0057574855,
0.007,-0.0015145887,
0.00725,0.0305607915,
0.0075,0.0270898081,
0.00775,-0.0055338112,
0.008,0.0025986112,
0.00825,0.0291696303,
0.0085,-0.0077594160,
0.00875,-0.0051432112,
0.009,0.0135132624,
0.00925,0.0300640091,
0.0095,0.0056634001,
0.00975,0.0099154301,
0.01,0.0114262672,
0.01025,0.0224640314,
0.0105,-0.0078592040,
0.01075,-0.0120394314,
0.011,-0.0051257871,
0.01125,0.0146746924,
0.0115,0.0057563456,
0.01175,0.0269172918,
0.012,0.0227826852,
0.01225,0.0021630693,
0.0125,0.0060009826,
0.01275,-0.0248739086,
0.013,-0.0201421864,
0.01325,0.0318116732,
0.0135,-0.0044967360,
0.01375,0.0140631562,
0.014,0.0496715233,
0.01425,0.0103933662,
0.0145,-0.0067771506,
0.01475,0.0351646394,
0.015,-0.0017831156,
0.01525,0.0276289713,
0.0155,0.0342466608,
0.01575,0.0018069490,
0.016,-0.0010519816,
0.01625,0.0335964710,
0.0165,-0.0064407540,
