Date,2020-11-28 09:12:13
Filename,STFMK-20201105-LW19-3184_20201128_091213_004.dat
Data Label,회전체불평형
Label_No,02
Motor Spec,L-PAHU-03S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
RMS,0.018487,
Data Length,12000,
0,-0.0030875022,
0.00025,0.0140465889,
0.0005,0.0143865347,
0.00075,0.0179875810,
0.001,0.0005036224,
0.00125,0.0039307005,
0.0015,0.0208945554,
0.00175,0.0075807539,
0.002,-0.0124610588,
0.00225,0.0005749951,
0.0025,0.0259451419,
0.00275,-0.0074629076,
0.003,0.0114678480,
0.00325,0.0171575584,
0.0035,0.0096801408,
0.00375,0.0068011554,
0.004,0.0133236926,
0.00425,0.0026859718,
0.0045,0.0092295688,
0.00475,0.0190302711,
0.005,-0.0348306932,
0.00525,0.0022397817,
0.0055,0.0236772951,
0.00575,-0.0181797314,
0.006,0.0190332960,
0.00625,0.0234598573,
0.0065,-0.0182582065,
0.00675,-0.0108256573,
0.007,-0.0021636111,
0.00725,-0.0143770296,
0.0075,0.0246961061,
0.00775,0.0243712813,
0.008,-0.0005455049,
0.00825,0.0093587739,
0.0085,0.0281574503,
0.00875,0.0059898850,
0.009,0.0198064391,
0.00925,0.0207202714,
0.0095,0.0087043373,
0.00975,0.0128707122,
0.01,0.0058169565,
0.01025,0.0140337786,
0.0105,0.0268159714,
0.01075,-0.0012758649,
0.011,0.0151662081,
0.01125,0.0256625488,
0.0115,0.0323064849,
0.01175,0.0136093739,
0.012,0.0119444169,
0.01225,0.0414535590,
0.0125,0.0163002051,
0.01275,-0.0029829319,
0.013,0.0046401243,
0.01325,0.0253493190,
0.0135,-0.0024027461,
0.01375,0.0099154282,
0.014,0.0033594246,
0.01425,0.0026060487,
0.0145,0.0096985316,
0.01475,0.0266121682,
0.015,0.0011806152,
0.01525,0.0284695644,
0.0155,0.0049879020,
0.01575,0.0113948975,
0.016,0.0368047878,
0.01625,-0.0040436634,
0.0165,0.0172381457,
0.01675,0.0175277870,
0.017,0.0051961811,
0.01725,0.0049847793,
0.0175,0.0145059954,
0.01775,-0.0257572439,
0.018,-0.0096810712,
0.01825,0.0276819095,
0.0185,-0.0189318620,
0.01875,-0.0065218289,
0.019,0.0287656896,
0.01925,0.0076988856,
0.0195,0.0030270526,
0.01975,0.0202719718,
0.02,0.0152928792,
0.02025,0.0103901569,
0.0205,0.0109316641,
0.02075,0.0109063238,
0.021,0.0078539131,
0.02125,0.0252186507,
0.0215,0.0002828375,
0.02175,0.0008677174,
0.022,0.0104340920,
0.02225,0.0030730693,
0.0225,0.0039080307,
0.02275,-0.0015043990,
0.023,-0.0052026608,
0.02325,0.0059367679,
0.0235,0.0025761859,
0.02375,-0.0099865794,
0.024,0.0044346661,
0.02425,0.0122807659,
0.0245,-0.0023554168,
0.02475,0.0037730790,
0.025,0.0051995944,
0.02525,0.0061712065,
0.0255,-0.0118173296,
0.02575,0.0065042078,
0.026,-0.0253014173,
0.02625,-0.0440904088,
0.0265,-0.0091902157,
0.02675,-0.0260165334,
0.027,-0.0148449456,
0.02725,-0.0281433873,
0.0275,-0.0296658259,
0.02775,-0.0517358817,
0.028,0.0224489681,
0.02825,-0.0432415605,
0.0285,-0.0552011989,
0.02875,-0.0267325640,
0.029,-0.0033618927,
0.02925,-0.0100423489,
0.0295,-0.0126482034,
0.02975,-0.0076351827,
0.03,-0.0136129661,
0.03025,0.0018039729,
0.0305,0.0013753051,
0.03075,-0.0045679645,
0.031,-0.0038835197,
0.03125,-0.0030711924,
0.0315,-0.0197549704,
0.03175,-0.0174510814,
0.032,-0.0031339391,
0.03225,-0.0018784658,
0.0325,0.0001750208,
0.03275,-0.0085474495,
0.033,0.0015777689,
0.03325,0.0151684890,
0.0335,-0.0076805046,
0.03375,-0.0079368809,
0.034,-0.0126230586,
0.03425,0.0125261964,
0.0345,-0.0470004380,
0.03475,-0.0136016011,
0.035,-0.0009939779,
0.03525,-0.0065655699,
0.0355,-0.0286934320,
0.03575,-0.0014785513,
0.036,-0.0151200891,
0.03625,-0.0175587945,
0.0365,-0.0408847220,
0.03675,-0.0324886180,
0.037,-0.0359468088,
0.03725,-0.0201211423,
0.0375,-0.0414695777,
0.03775,-0.0423400551,
0.038,-0.0097113168,
0.03825,-0.0213279165,
0.0385,-0.0211216118,
0.03875,-0.0243634339,
0.039,0.0100383013,
0.03925,-0.0085249320,
0.0395,-0.0172365978,
0.03975,-0.0085576707,
0.04,0.0041427650,
0.04025,-0.0102236299,
0.0405,-0.0151617127,
0.04075,-0.0029449139,
0.041,0.0045805499,
0.04125,-0.0038919735,
0.0415,0.0010220635,
0.04175,0.0007246562,
0.042,-0.0074461922,
0.04225,-0.0157998167,
0.0425,-0.0040352200,
0.04275,0.0082722884,
0.043,0.0149665885,
0.04325,-0.0285636242,
0.0435,0.0025460152,
0.04375,-0.0060540619,
0.044,0.0177800804,
0.04425,0.0025259133,
0.0445,-0.0100664496,
0.04475,-0.0169291869,
0.045,0.0093695316,
0.04525,-0.0103568342,
0.0455,-0.0151060205,
0.04575,0.0060231145,
0.046,0.0165487621,
0.04625,-0.0059580151,
0.0465,-0.0183205288,
0.04675,0.0123586487,
0.047,0.0123421624,
0.04725,0.0002702166,
0.0475,0.0097970292,
0.04775,0.0315345898,
0.048,0.0264092721,
0.04825,0.0163427778,
0.0485,0.0221541189,
0.04875,0.0258397087,
0.049,0.0132540539,
0.04925,-0.0002291349,
0.0495,0.0042824987,
0.04975,-0.0060718013,
0.05,-0.0145182703,
0.05025,-0.0287512206,
0.0505,-0.0138400346,
0.05075,0.0045832451,
0.051,0.0167307407,
0.05125,0.0105421767,
0.0515,-0.0186439399,
0.05175,0.0074299416,
0.052,0.0203291401,
0.05225,0.0073862979,
0.0525,0.0201376807,
0.05275,0.0408361070,
0.053,0.0041929386,
0.05325,0.0107815852,
0.0535,0.0200104062,
0.05375,0.0044786022,
0.054,0.0141737927,
0.05425,-0.0060497401,
0.0545,-0.0012066081,
0.05475,0.0194331706,
0.055,0.0005360540,
0.05525,-0.0098850615,
0.0555,0.0131077189,
0.05575,0.0172493327,
0.056,0.0201327428,
0.05625,-0.0090604313,
0.0565,0.0347533859,
0.05675,0.0350787416,
0.057,0.0281923115,
0.05725,0.0238547940,
0.0575,0.0393473916,
0.05775,0.0101218950,
0.058,0.0329009406,
0.05825,-0.0124468245,
0.0585,-0.0377425104,
0.05875,-0.0164276399,
0.059,-0.0714304820,
0.05925,0.0117160119,
0.0595,0.0109952958,
0.05975,0.0291185062,
0.06,-0.0323761739,
0.06025,-0.0539179184,
0.0605,0.0237437338,
0.06075,0.0007194863,
0.061,-0.0302259400,
0.06125,0.0121500548,
0.0615,0.0005302228,
0.06175,0.0309424102,
0.062,0.0211403519,
0.06225,0.0040485156,
0.0625,0.0242535602,
0.06275,0.0151145086,
0.063,0.0154936733,
0.06325,0.0252334215,
0.0635,0.0318926126,
0.06375,0.0220685545,
0.064,0.0140848998,
0.06425,0.0131147336,
0.0645,0.0133563718,
