Date,2020-11-28 09:12:01
Filename,STFMK-20201105-LW19-3184_20201128_091201_004.dat
Data Label,회전체불평형
Label_No,02
Motor Spec,L-PAHU-03S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
RMS,0.019272,
Data Length,12000,
0,0.0047851643,
0.00025,-0.0159728993,
0.0005,-0.0128290541,
0.00075,-0.0044245897,
0.001,0.0018730117,
0.00125,-0.0091670984,
0.0015,-0.0355214924,
0.00175,0.0033021946,
0.002,0.0021984647,
0.00225,-0.0116854711,
0.0025,0.0013143743,
0.00275,-0.0106861498,
0.003,0.0067712790,
0.00325,-0.0041353693,
0.0035,-0.0057001757,
0.00375,0.0097098593,
0.004,0.0020587738,
0.00425,0.0044435835,
0.0045,-0.0162432380,
0.00475,-0.0006623357,
0.005,0.0178682655,
0.00525,0.0042057168,
0.0055,0.0072991387,
0.00575,0.0038198428,
0.006,0.0138009731,
0.00625,0.0068432135,
0.0065,-0.0135356169,
0.00675,-0.0014081942,
0.007,0.0339818075,
0.00725,-0.0203158874,
0.0075,0.0172821507,
0.00775,-0.0006551310,
0.008,0.0165026728,
0.00825,-0.0483618155,
0.0085,-0.0541206300,
0.00875,-0.0003410997,
0.009,-0.0244454406,
0.00925,-0.0176197886,
0.0095,0.0057039899,
0.00975,0.0018742904,
0.01,0.0124430209,
0.01025,0.0182505623,
0.0105,0.0292822514,
0.01075,-0.0188808758,
0.011,-0.0172265470,
0.01125,-0.0101278052,
0.0115,0.0014479562,
0.01175,0.0010300357,
0.012,-0.0137853296,
0.01225,-0.0074343411,
0.0125,-0.0000553258,
0.01275,0.0184652358,
0.013,0.0078751147,
0.01325,0.0023915533,
0.0135,0.0111269150,
0.01375,0.0166664682,
0.014,0.0030002696,
0.01425,0.0153093925,
0.0145,0.0088882800,
0.01475,0.0042918343,
0.015,0.0087567829,
0.01525,0.0054114992,
0.0155,0.0080173211,
0.01575,0.0192796029,
0.016,0.0020981675,
0.01625,0.0017712150,
0.0165,-0.0097071147,
0.01675,0.0243928581,
0.017,-0.0184634868,
0.01725,-0.0003711599,
0.0175,0.0236115139,
0.01775,0.0024302432,
0.018,-0.0185811371,
0.01825,-0.0068477755,
0.0185,-0.0038718693,
0.01875,-0.0189638585,
0.019,0.0021617445,
0.01925,-0.0192162301,
0.0195,-0.0086119808,
0.01975,0.0010125383,
0.02,-0.0066044373,
0.02025,-0.0168467965,
0.0205,-0.0052952096,
0.02075,-0.0100678811,
0.021,-0.0014619923,
0.02125,0.0072339242,
0.0215,0.0162984580,
0.02175,-0.0029276267,
0.022,-0.0050813388,
0.02225,-0.0145502072,
