Date,2020-12-23 09:20:39
Filename,STFMK-20201105-LW19-2373_20201223_092039_004.dat
Data Label,베어링불량
Label_No,01
Motor Spec,L-SF-04, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.007332,
Data Length,12000,
0,-0.0016637896,
0.00025,-0.0085068047,
0.0005,-0.0035082551,
0.00075,0.0014881149,
0.001,-0.0006403240,
0.00125,-0.0080772089,
0.0015,-0.0059402599,
0.00175,-0.0005292677,
0.002,-0.0030237369,
0.00225,-0.0110620540,
0.0025,-0.0081746057,
0.00275,0.0017790096,
0.003,0.0061232159,
0.00325,0.0019880950,
0.0035,-0.0055802707,
0.00375,-0.0029232097,
0.004,0.0046454072,
0.00425,-0.0023463389,
0.0045,-0.0101279663,
0.00475,-0.0074563604,
0.005,-0.0059230654,
0.00525,-0.0107158022,
0.0055,-0.0144915516,
0.00575,-0.0111915376,
0.006,-0.0023063538,
0.00625,0.0008761336,
0.0065,-0.0058352253,
0.00675,-0.0038834636,
0.007,0.0025308337,
0.00725,0.0072447858,
0.0075,0.0033293623,
0.00775,-0.0005267258,
0.008,0.0026236689,
0.00825,0.0058242204,
0.0085,0.0026971456,
0.00875,-0.0035479725,
0.009,0.0018478000,
0.00925,0.0034983086,
0.0095,-0.0011770151,
0.00975,-0.0030868289,
0.01,0.0068901801,
0.01025,0.0159648340,
0.0105,0.0078236228,
0.01075,-0.0005431468,
0.011,-0.0022969558,
0.01125,0.0001943698,
0.0115,0.0017884262,
0.01175,-0.0044379765,
0.012,-0.0082387775,
0.01225,-0.0066456040,
0.0125,0.0002433077,
0.01275,-0.0012729559,
0.013,-0.0019186497,
0.01325,0.0072215362,
0.0135,0.0119723147,
0.01375,0.0105603430,
0.014,0.0041858940,
0.01425,0.0126534803,
0.0145,0.0220487006,
0.01475,0.0181080084,
0.015,0.0074251825,
0.01525,0.0064131394,
0.0155,0.0116278967,
0.01575,0.0131936502,
0.016,0.0066927187,
0.01625,0.0007578635,
0.0165,0.0021785193,
0.01675,0.0044219168,
0.017,0.0025328184,
0.01725,-0.0018700276,
0.0175,0.0039415164,
0.01775,0.0072528329,
0.018,0.0006894245,
0.01825,-0.0028326130,
0.0185,0.0021731434,
0.01875,0.0104015674,
0.019,0.0068798549,
0.01925,-0.0005597159,
0.0195,0.0012871601,
0.01975,0.0125897657,
0.02,0.0160239283,
0.02025,0.0093018878,
0.0205,0.0086505366,
0.02075,0.0128189288,
0.021,0.0130456798,
0.02125,0.0044340189,
0.0215,-0.0018685521,
0.02175,0.0040846919,
0.022,0.0053626327,
0.02225,-0.0045526954,
0.0225,-0.0116472328,
0.02275,-0.0082546184,
0.023,-0.0006446253,
0.02325,0.0002450876,
0.0235,-0.0053390572,
0.02375,0.0004551690,
0.024,0.0078729056,
0.02425,0.0087984875,
0.0245,0.0027062325,
0.02475,0.0065892544,
0.025,0.0099490453,
0.02525,0.0079833148,
0.0255,0.0004785174,
0.02575,-0.0030834440,
0.026,0.0025180120,
0.02625,0.0044251271,
0.0265,-0.0048886803,
0.02675,-0.0086222142,
0.027,0.0005174408,
0.02725,0.0028893617,
0.0275,-0.0008246009,
0.02775,-0.0071579535,
0.028,-0.0100053065,
0.02825,-0.0040598153,
0.0285,-0.0074657262,
0.02875,-0.0118449721,
0.029,-0.0098565733,
0.02925,-0.0079991482,
0.0295,-0.0061154077,
0.02975,-0.0125334552,
0.03,-0.0105676940,
0.03025,0.0033357311,
0.0305,0.0081683826,
0.03075,-0.0010412401,
0.031,-0.0082919719,
0.03125,-0.0035602651,
0.0315,0.0024732724,
0.03175,-0.0042000059,
0.032,-0.0113928933,
0.03225,-0.0090430109,
0.0325,-0.0057797837,
0.03275,-0.0113845570,
0.033,-0.0181536600,
0.03325,-0.0151460702,
0.0335,-0.0122536756,
0.03375,-0.0102430573,
0.034,-0.0142280804,
0.03425,-0.0115399761,
0.0345,-0.0004098365,
0.03475,0.0012228371,
0.035,-0.0071714185,
0.03525,-0.0124226492,
0.0355,-0.0048781261,
0.03575,0.0022327674,
0.036,-0.0039186683,
0.03625,-0.0073171984,
0.0365,-0.0045555313,
0.03675,0.0046992395,
0.037,0.0037862747,
0.03725,-0.0011132362,
0.0375,0.0036344077,
0.03775,0.0117506329,
0.038,0.0052812323,
0.03825,-0.0024714968,
0.0385,-0.0071559725,
0.03875,-0.0019038137,
0.039,-0.0032476464,
0.03925,-0.0112916380,
0.0395,-0.0182376020,
0.03975,-0.0105311181,
0.04,-0.0038458956,
0.04025,-0.0051136385,
0.0405,-0.0109644234,
0.04075,-0.0002863788,
0.041,0.0118999332,
0.04125,0.0108854882,
0.0415,0.0013975394,
0.04175,0.0076828203,
0.042,0.0137513559,
0.04225,0.0095683476,
0.0425,-0.0001345018,
0.04275,0.0023394017,
0.043,0.0078095663,
0.04325,0.0053408374,
0.0435,-0.0049769715,
0.04375,-0.0022586912,
0.044,0.0066979644,
0.04425,0.0037505315,
0.0445,0.0003596255,
0.04475,-0.0037093798,
0.045,-0.0015263109,
0.04525,0.0000779991,
0.0455,-0.0060699065,
0.04575,-0.0103200339,
0.046,-0.0076242918,
0.04625,-0.0023820580,
0.0465,-0.0019138394,
0.04675,-0.0063641053,
0.047,-0.0016581995,
0.04725,0.0053818529,
0.0475,0.0139936525,
0.04775,0.0045111803,
0.048,0.0081482911,
0.04825,0.0149220806,
0.0485,0.0175572876,
0.04875,0.0100195203,
0.049,0.0038766640,
0.04925,0.0125835882,
0.0495,0.0146438843,
0.04975,0.0035462354,
0.05,-0.0033230432,
0.05025,0.0020092390,
0.0505,0.0075272005,
0.05075,0.0033003141,
0.051,-0.0013993861,
0.05125,0.0023183548,
0.0515,0.0075852801,
0.05175,0.0052726101,
0.052,-0.0019878193,
0.05225,0.0029460448,
0.0525,0.0094934069,
0.05275,0.0103614526,
0.053,0.0042204950,
0.05325,0.0004849485,
0.0535,0.0093339216,
0.05375,0.0152787585,
0.054,0.0097873723,
0.05425,0.0051153474,
0.0545,0.0105508128,
0.05475,0.0153934509,
0.055,0.0072207591,
0.05525,0.0005886609,
0.0555,0.0007025900,
0.05575,0.0061879489,
0.056,-0.0014976341,
0.05625,-0.0091102896,
0.0565,-0.0064977314,
0.05675,-0.0007760696,
0.057,-0.0013137921,
0.05725,-0.0083350008,
0.0575,-0.0069421506,
0.05775,0.0073235761,
0.058,0.0099432012,
0.05825,0.0068171932,
0.0585,0.0033151417,
0.05875,0.0095709153,
0.059,0.0113960532,
0.05925,0.0035696365,
0.0595,-0.0002187245,
0.05975,0.0021288767,
0.06,0.0075230543,
0.06025,0.0000795988,
0.0605,-0.0083457604,
0.06075,-0.0077175023,
0.061,-0.0007374871,
0.06125,0.0005865552,
0.0615,-0.0078497119,
0.06175,-0.0098061096,
0.062,-0.0027329058,
0.06225,-0.0005125732,
0.0625,-0.0072922516,
0.06275,-0.0110286800,
0.063,-0.0050502364,
0.06325,-0.0052716164,
0.0635,-0.0123652639,
0.06375,-0.0143539272,
0.064,-0.0054123770,
0.06425,-0.0001242223,
0.0645,-0.0049538203,
0.06475,-0.0090329908,
0.065,-0.0034917237,
0.06525,0.0052309777,
0.0655,0.0030081775,
0.06575,-0.0042918692,
0.066,-0.0054070079,
0.06625,-0.0027217255,
0.0665,-0.0036711267,
0.06675,-0.0148972422,
0.067,-0.0157867130,
0.06725,-0.0140633332,
0.0675,-0.0141344117,
0.06775,-0.0188645758,
0.068,-0.0195032898,
0.06825,-0.0051073120,
0.0685,0.0000397011,
0.06875,-0.0034030997,
0.069,-0.0078072799,
0.06925,-0.0001406695,
0.0695,0.0060316711,
0.06975,0.0018714833,
0.07,-0.0034847411,
0.07025,-0.0045166682,
0.0705,0.0046092188,
0.07075,0.0032272099,
0.071,-0.0015906361,
0.07125,0.0029159747,
0.0715,0.0067420588,
0.07175,0.0046972521,
0.072,-0.0005808497,
0.07225,-0.0002703784,
0.0725,0.0030908291,
0.07275,0.0045043849,
0.073,-0.0072550471,
0.07325,-0.0122839808,
0.0735,-0.0105455630,
0.07375,-0.0075878287,
0.074,-0.0125638321,
0.07425,-0.0168955550,
0.0745,-0.0086440220,
0.07475,-0.0017232785,
0.075,-0.0005716318,
0.07525,-0.0048985025,
0.0755,0.0014671921,
0.07575,0.0115852999,
0.076,0.0045140875,
0.07625,0.0023575211,
0.0765,0.0063792979,
0.07675,0.0105476864,
0.077,0.0080493111,
0.07725,-0.0007358729,
0.0775,-0.0021999814,
