Date,2020-11-27 09:32:14
Filename,STFMK-20201105-LW19-1941_20201127_093214_004.dat
Data Label,정상
Label_No,00
Motor Spec,R-EF-05, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.008322,
Data Length,12000,
0,0.0086016729,
0.00025,0.0080653727,
0.0005,0.0085809892,
0.00075,0.0064457902,
0.001,-0.0021408182,
0.00125,0.0082947481,
0.0015,0.0015643995,
0.00175,-0.0006166055,
0.002,0.0092660496,
0.00225,0.0062260381,
0.0025,0.0059107081,
0.00275,0.0023942788,
0.003,0.0039540613,
0.00325,0.0042783185,
0.0035,-0.0089286845,
0.00375,-0.0040410408,
0.004,0.0040751467,
0.00425,-0.0037573825,
0.0045,0.0054419697,
0.00475,0.0048215901,
0.005,0.0058752070,
0.00525,0.0097422581,
0.0055,-0.0003770033,
0.00575,0.0034046425,
0.006,0.0039864480,
0.00625,-0.0113693997,
0.0065,0.0018319105,
0.00675,0.0006891619,
0.007,0.0030352033,
0.00725,0.0117565505,
0.0075,0.0064896122,
0.00775,0.0111532174,
0.008,0.0123131471,
0.00825,0.0085122390,
0.0085,0.0153937917,
0.00875,0.0016541843,
0.009,0.0023214286,
0.00925,0.0092937527,
0.0095,-0.0043527791,
0.00975,0.0023699719,
0.01,0.0074923527,
0.01025,0.0057625673,
0.0105,0.0042572161,
0.01075,0.0019706888,
0.011,0.0124930544,
0.01125,0.0104357945,
0.0115,0.0020370870,
0.01175,0.0100709349,
0.012,0.0110255936,
0.01225,0.0017728321,
0.0125,0.0009658569,
0.01275,0.0038899514,
0.013,0.0081693903,
0.01325,0.0028969683,
0.0135,-0.0018384908,
0.01375,0.0088402592,
0.014,0.0081425747,
0.01425,0.0012653579,
0.0145,0.0087349666,
0.01475,0.0053818878,
0.015,0.0037991339,
0.01525,-0.0029216777,
0.0155,0.0024934383,
0.01575,0.0052537066,
0.016,0.0017129666,
0.01625,-0.0037803946,
0.0165,-0.0002437502,
0.01675,0.0042215334,
0.017,-0.0057237572,
0.01725,-0.0048531853,
0.0175,0.0004845460,
0.01775,-0.0006887373,
0.018,-0.0093304440,
0.01825,-0.0056116427,
0.0185,0.0037327944,
0.01875,-0.0002244062,
0.019,-0.0120952586,
0.01925,-0.0065919282,
0.0195,-0.0049208030,
0.01975,-0.0177213345,
0.02,-0.0237909406,
0.02025,-0.0128486892,
0.0205,-0.0094683608,
0.02075,-0.0109611675,
0.021,-0.0121524092,
0.02125,-0.0035173171,
0.0215,-0.0020636485,
0.02175,-0.0136469658,
0.022,-0.0058280840,
0.02225,-0.0075014220,
0.0225,-0.0128590828,
0.02275,-0.0152485091,
0.023,-0.0184607655,
0.02325,-0.0109311789,
0.0235,-0.0117417378,
0.02375,-0.0123451855,
0.024,-0.0079465220,
0.02425,-0.0100735277,
0.0245,-0.0090921819,
0.02475,-0.0025766783,
0.025,-0.0099390708,
0.02525,-0.0007823417,
0.0255,-0.0058008661,
0.02575,-0.0080412263,
0.026,-0.0043125283,
0.02625,-0.0063008438,
0.0265,-0.0042724949,
0.02675,-0.0050767707,
0.027,-0.0087677045,
0.02725,-0.0039335764,
0.0275,-0.0035509120,
0.02775,-0.0022868526,
0.028,-0.0008922979,
0.02825,0.0016470256,
0.0285,0.0029188250,
0.02875,-0.0002945913,
0.029,-0.0028195477,
0.02925,0.0006291436,
0.0295,-0.0058158860,
0.02975,-0.0024603691,
0.03,-0.0021365916,
0.03025,-0.0021286765,
0.0305,0.0062861759,
0.03075,0.0000610429,
0.031,0.0091266967,
0.03125,0.0134788919,
0.0315,-0.0005884250,
0.03175,0.0015193167,
0.032,0.0001258115,
0.03225,0.0009200605,
0.0325,0.0019515161,
0.03275,-0.0041222097,
0.033,0.0066623557,
0.03325,0.0063662841,
0.0335,-0.0016230620,
0.03375,0.0028776391,
0.034,0.0081099095,
0.03425,-0.0013171842,
0.0345,-0.0033974356,
0.03475,-0.0017979072,
0.035,0.0105107687,
0.03525,0.0075539579,
0.0355,0.0039477451,
0.03575,0.0124767898,
0.036,0.0107242316,
0.03625,0.0024462400,
0.0365,-0.0037985449,
0.03675,-0.0012231979,
0.037,0.0020969796,
0.03725,-0.0092564793,
0.0375,-0.0029572556,
0.03775,0.0049901195,
0.038,0.0006085656,
0.03825,0.0025064810,
0.0385,0.0022064862,
0.03875,0.0028943280,
0.039,0.0010566342,
0.03925,-0.0082389014,
0.0395,-0.0075764898,
0.03975,-0.0018472121,
0.04,-0.0078327209,
0.04025,-0.0041711177,
0.0405,0.0013782963,
0.04075,0.0020032653,
0.041,-0.0026140886,
0.04125,0.0021285345,
0.0415,0.0057163173,
0.04175,-0.0037808311,
0.042,0.0005670306,
0.04225,0.0001546742,
0.0425,-0.0042579286,
0.04275,-0.0000127955,
0.043,0.0003273811,
0.04325,0.0030512121,
0.0435,0.0057063075,
0.04375,0.0012027875,
0.044,0.0156635214,
0.04425,0.0102347592,
0.0445,0.0050403839,
0.04475,0.0194195211,
0.045,0.0145671507,
0.04525,0.0098607233,
0.0455,0.0086999657,
0.04575,0.0096497117,
0.046,0.0130901653,
0.04625,0.0019240153,
0.0465,0.0049895113,
0.04675,0.0234765336,
0.047,0.0053567206,
0.04725,0.0050264606,
0.0475,0.0130324988,
0.04775,0.0168560036,
0.048,0.0057354895,
0.04825,-0.0035865568,
0.0485,0.0096915336,
0.04875,0.0121785160,
0.049,-0.0051089395,
0.04925,0.0055678380,
0.0495,0.0144258160,
0.04975,0.0023591402,
0.05,-0.0028772564,
0.05025,-0.0074138679,
0.0505,0.0061577233,
0.05075,-0.0044757565,
0.051,-0.0199110620,
0.05125,0.0048709279,
0.0515,0.0042252317,
0.05175,-0.0081928950,
0.052,0.0004514818,
0.05225,0.0031356378,
0.0525,0.0008707098,
0.05275,-0.0110738622,
0.053,-0.0129715372,
0.05325,-0.0006637649,
0.0535,-0.0138025712,
0.05375,-0.0157552175,
0.054,-0.0001254012,
0.05425,-0.0023174973,
0.0545,-0.0051624393,
0.05475,-0.0046207029,
0.055,-0.0043842387,
0.05525,-0.0028069429,
0.0555,-0.0174381752,
0.05575,-0.0124446778,
0.056,-0.0128918840,
0.05625,-0.0238619838,
0.0565,-0.0135412086,
0.05675,-0.0116166854,
0.057,-0.0090242410,
0.05725,-0.0102749970,
0.0575,-0.0118585667,
0.05775,-0.0103185698,
0.058,-0.0124365008,
0.05825,-0.0120739723,
0.0585,-0.0039034593,
0.05875,-0.0166925639,
0.059,-0.0105043519,
0.05925,-0.0087714298,
0.0595,-0.0121180937,
0.05975,-0.0087237488,
0.06,-0.0114332745,
0.06025,-0.0087193325,
0.0605,-0.0069959797,
0.06075,-0.0139272977,
0.061,-0.0042222091,
0.06125,-0.0009718835,
0.0615,-0.0005943966,
0.06175,0.0009748848,
0.062,-0.0019299339,
0.06225,0.0018763265,
0.0625,-0.0039090333,
0.06275,-0.0102408361,
0.063,0.0008895441,
0.06325,0.0000991166,
0.0635,-0.0062051723,
0.06375,0.0003638007,
0.064,0.0051187947,
0.06425,0.0106517468,
0.0645,0.0050553400,
