Date,2020-11-27 09:30:14
Filename,STFMK-20201105-LW19-1941_20201127_093014_004.dat
Data Label,정상
Label_No,00
Motor Spec,R-EF-05, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.008086,
Data Length,12000,
0,-0.0026232728,
0.00025,-0.0047618132,
0.0005,-0.0007141331,
0.00075,-0.0009275516,
0.001,-0.0194950998,
0.00125,-0.0132265789,
0.0015,-0.0051988685,
0.00175,-0.0072730491,
0.002,-0.0086167660,
0.00225,-0.0081958361,
0.0025,0.0021826837,
0.00275,0.0027499483,
0.003,-0.0121747218,
0.00325,-0.0001719327,
0.0035,0.0003485794,
0.00375,-0.0059582442,
0.004,-0.0096513499,
0.00425,-0.0116272327,
0.0045,0.0024836012,
0.00475,-0.0018718936,
0.005,-0.0131486673,
0.00525,0.0001227128,
0.0055,-0.0014666551,
0.00575,-0.0046139765,
0.006,-0.0040028980,
0.00625,-0.0059936494,
0.0065,0.0049984925,
0.00675,-0.0082725128,
0.007,-0.0142193288,
0.00725,-0.0013276979,
0.0075,-0.0052093184,
0.00775,-0.0070319092,
0.008,-0.0072834790,
0.00825,-0.0051014032,
0.0085,0.0084206453,
0.00875,-0.0000817801,
0.009,-0.0027980164,
0.00925,0.0149585605,
0.0095,0.0158752296,
0.00975,0.0019123835,
0.01,0.0032489561,
0.01025,0.0088191302,
0.0105,0.0108162910,
0.01075,-0.0033233808,
0.011,0.0021864234,
0.01125,0.0145958448,
0.0115,0.0094598895,
0.01175,-0.0001387693,
0.012,0.0121381655,
0.01225,0.0229785200,
0.0125,0.0112045333,
0.01275,-0.0056508360,
0.013,0.0106372200,
0.01325,0.0111574102,
0.0135,-0.0010855106,
0.01375,0.0022056589,
0.014,0.0105509795,
0.01425,0.0139053371,
0.0145,0.0037598787,
0.01475,0.0002466784,
0.015,0.0156491231,
0.01525,0.0058375504,
0.0155,-0.0052481801,
0.01575,-0.0006889483,
0.016,0.0058345688,
0.01625,0.0075118598,
0.0165,-0.0000044473,
0.01675,0.0031419150,
0.017,0.0109238289,
0.01725,0.0014739679,
0.0175,-0.0055418499,
0.01775,-0.0063140457,
0.018,-0.0014666823,
0.01825,0.0000314016,
0.0185,-0.0094049508,
0.01875,-0.0005282369,
0.019,0.0107021434,
0.01925,0.0027437313,
0.0195,0.0011204872,
0.01975,0.0038831516,
0.02,0.0097448975,
0.02025,0.0051895725,
0.0205,-0.0111242840,
0.02075,-0.0008918807,
0.021,0.0068236031,
0.02125,-0.0045990916,
0.0215,-0.0014279073,
0.02175,0.0044056773,
0.022,0.0077271676,
0.02225,0.0029205529,
0.0225,-0.0033160490,
0.02275,0.0096362270,
0.023,0.0063390047,
0.02325,-0.0042310054,
0.0235,-0.0068539525,
0.02375,0.0016926747,
0.024,0.0023561155,
0.02425,-0.0074039684,
0.0245,-0.0063113244,
0.02475,0.0049932422,
0.025,-0.0032433637,
0.02525,-0.0051224162,
0.0255,-0.0017227761,
0.02575,0.0014980065,
0.026,0.0042838426,
0.02625,-0.0076579279,
0.0265,-0.0027809993,
0.02675,0.0065131816,
0.027,-0.0084227510,
0.02725,-0.0090985335,
0.0275,-0.0019086408,
0.02775,-0.0020181080,
0.028,-0.0007268372,
0.02825,-0.0132465493,
0.0285,0.0053002215,
0.02875,0.0079267314,
0.029,-0.0040659448,
0.02925,0.0006909249,
0.0295,0.0022988371,
0.02975,0.0021550509,
0.03,-0.0019192034,
0.03025,-0.0089027639,
0.0305,0.0108232712,
0.03075,0.0030484237,
0.031,-0.0149838254,
0.03125,0.0000820719,
0.0315,-0.0018996955,
0.03175,-0.0056036506,
0.032,-0.0129857427,
0.03225,-0.0129242940,
0.0325,-0.0007267266,
0.03275,-0.0101535972,
0.033,-0.0156587940,
0.03325,0.0002011852,
0.0335,-0.0067973067,
0.03375,-0.0136398152,
0.034,-0.0152522689,
0.03425,-0.0170425139,
0.0345,-0.0086061787,
0.03475,-0.0218527783,
0.035,-0.0174235050,
