Date,2020-11-25 14:07:21
Filename,STFMK-20201105-LW19-3184_20201125_140721_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-PAHU-03S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
RMS,0.015309,
Data Length,12000,
0,-0.0362374708,
0.00025,-0.0062677455,
0.0005,-0.0283031985,
0.00075,-0.0091305049,
0.001,0.0111838635,
0.00125,0.0081277322,
0.0015,-0.0219958611,
0.00175,-0.0090105478,
0.002,0.0074807340,
0.00225,0.0080551356,
0.0025,0.0200084057,
0.00275,0.0041206474,
0.003,0.0071013449,
0.00325,0.0125027318,
0.0035,0.0100319143,
0.00375,0.0114750871,
0.004,0.0134075191,
0.00425,0.0154631697,
0.0045,0.0001085377,
0.00475,-0.0003411454,
0.005,0.0071200826,
0.00525,0.0165909436,
0.0055,-0.0111333011,
0.00575,-0.0087490119,
0.006,0.0104044937,
0.00625,0.0146414628,
0.0065,0.0077830544,
0.00675,-0.0035115981,
0.007,0.0088565527,
0.00725,0.0034163450,
0.0075,0.0110160662,
0.00775,0.0130827427,
0.008,0.0156858917,
0.00825,-0.0023054059,
0.0085,0.0047744475,
0.00875,-0.0009385131,
0.009,0.0185175072,
0.00925,0.0032823258,
0.0095,0.0001477884,
0.00975,-0.0119697964,
0.01,0.0180736221,
0.01025,0.0068372814,
0.0105,-0.0175820123,
0.01075,-0.0000067134,
0.011,-0.0129093975,
0.01125,-0.0134930667,
0.0115,-0.0092281578,
0.01175,-0.0053671962,
0.012,0.0162657183,
0.01225,0.0012741768,
0.0125,-0.0019919192,
0.01275,-0.0052758409,
0.013,-0.0074338559,
0.01325,0.0226044618,
0.0135,0.0110899359,
0.01375,-0.0045900275,
0.014,-0.0080715679,
0.01425,0.0068933605,
0.0145,-0.0084977448,
0.01475,-0.0269400775,
0.015,-0.0251917932,
0.01525,-0.0175136290,
0.0155,-0.0197373051,
0.01575,-0.0174220670,
0.016,-0.0077671660,
0.01625,-0.0300609805,
0.0165,-0.0268941093,
0.01675,0.0092955539,
0.017,0.0034876633,
0.01725,-0.0075543253,
0.0175,-0.0382665992,
0.01775,0.0036678996,
0.018,-0.0086315349,
0.01825,0.0071154716,
0.0185,-0.0221161265,
0.01875,0.0018697262,
0.019,-0.0135280797,
0.01925,0.0030875511,
0.0195,-0.0078863073,
0.01975,0.0097826263,
0.02,0.0125490706,
0.02025,0.0021376724,
0.0205,-0.0025072696,
0.02075,0.0010492484,
0.021,-0.0022404420,
0.02125,-0.0013538603,
0.0215,-0.0200571902,
0.02175,-0.0108806556,
0.022,0.0014328613,
0.02225,-0.0126996404,
0.0225,-0.0080328239,
0.02275,0.0002328046,
0.023,-0.0101580285,
0.02325,0.0037941360,
0.0235,-0.0061644539,
0.02375,-0.0132512189,
0.024,-0.0014605084,
0.02425,-0.0066025835,
0.0245,0.0003771345,
0.02475,-0.0083276154,
0.025,0.0060970690,
0.02525,-0.0049481536,
0.0255,-0.0141770598,
0.02575,-0.0095792003,
0.026,-0.0064263777,
0.02625,-0.0330590904,
0.0265,-0.0232374258,
0.02675,-0.0078145964,
0.027,0.0027976842,
0.02725,-0.0153725604,
0.0275,0.0076248683,
0.02775,0.0065243966,
0.028,0.0043399855,
0.02825,-0.0104114152,
0.0285,-0.0175088570,
0.02875,0.0085434336,
0.029,0.0014374416,
0.02925,-0.0234143659,
0.0295,-0.0149449073,
0.02975,0.0183770228,
0.03,-0.0100452490,
0.03025,0.0050730659,
0.0305,-0.0018844242,
0.03075,0.0134893619,
0.031,0.0037601641,
0.03125,0.0059766481,
0.0315,-0.0205082279,
0.03175,0.0154103041,
0.032,-0.0007523043,
0.03225,-0.0146593144,
0.0325,-0.0321052819,
0.03275,-0.0111627169,
0.033,-0.0150436684,
0.03325,-0.0304082688,
0.0335,-0.0028393595,
0.03375,0.0084890490,
0.034,-0.0059380140,
0.03425,0.0066256989,
0.0345,0.0045551090,
0.03475,0.0140823498,
0.035,0.0120172417,
0.03525,-0.0091369832,
0.0355,0.0077171456,
0.03575,0.0062290509,
0.036,0.0031273323,
0.03625,0.0053467192,
0.0365,-0.0063525136,
0.03675,0.0112622706,
0.037,-0.0325611755,
0.03725,-0.0490260720,
0.0375,-0.0131406626,
0.03775,0.0034986178,
0.038,-0.0013663273,
0.03825,-0.0014677278,
0.0385,0.0094815083,
0.03875,0.0089425584,
0.039,-0.0027743098,
0.03925,0.0088403327,
0.0395,0.0285053160,
0.03975,0.0144110639,
0.04,0.0074997060,
0.04025,0.0098650167,
0.0405,0.0194605310,
0.04075,0.0103730289,
0.041,0.0231892150,
0.04125,0.0029528758,
0.0415,0.0142266192,
0.04175,0.0236837901,
0.042,0.0175935738,
0.04225,-0.0078364676,
0.0425,0.0133992918,
0.04275,0.0067041051,
0.043,-0.0251417700,
0.04325,-0.0084342016,
0.0435,0.0069567491,
0.04375,0.0066589741,
0.044,0.0154358977,
0.04425,0.0129277343,
0.0445,0.0083300220,
0.04475,0.0133585930,
0.045,0.0251777917,
0.04525,0.0079203770,
0.0455,0.0198401902,
0.04575,0.0373986773,
0.046,0.0145677608,
0.04625,0.0145516163,
0.0465,0.0131852729,
0.04675,0.0069791023,
0.047,0.0121480832,
0.04725,0.0100068357,
0.0475,0.0149507625,
0.04775,-0.0045894766,
0.048,-0.0348149687,
0.04825,-0.0255635716,
0.0485,0.0147731397,
0.04875,0.0139745604,
0.049,-0.0023872913,
0.04925,0.0324998423,
0.0495,0.0202138945,
0.04975,0.0120856836,
0.05,0.0067641078,
0.05025,0.0013011068,
0.0505,0.0065806392,
0.05075,0.0315594226,
0.051,-0.0047536734,
0.05125,0.0173750632,
0.0515,0.0249135103,
0.05175,0.0143406866,
0.052,-0.0110465474,
0.05225,0.0092409160,
0.0525,0.0212906282,
0.05275,0.0134607311,
0.053,0.0138990209,
0.05325,0.0025755363,
0.0535,0.0056511485,
0.05375,0.0147755276,
0.054,-0.0122271525,
0.05425,-0.0034150712,
0.0545,0.0085287048,
0.05475,-0.0140409693,
0.055,-0.0115513848,
0.05525,0.0055728899,
0.0555,0.0089095384,
0.05575,0.0124071250,
0.056,0.0024050546,
0.05625,0.0010598551,
0.0565,0.0078747626,
0.05675,0.0014596689,
0.057,0.0092470329,
0.05725,0.0201104581,
0.0575,0.0128616560,
0.05775,-0.0032211915,
0.058,-0.0045524491,
0.05825,0.0090618432,
0.0585,0.0058423597,
0.05875,-0.0259696469,
0.059,-0.0106550651,
0.05925,-0.0042490046,
0.0595,0.0113047827,
0.05975,0.0013785384,
0.06,-0.0043447777,
0.06025,0.0010439088,
0.0605,-0.0059602866,
0.06075,-0.0001320871,
0.061,0.0185335334,
0.06125,0.0105565656,
0.0615,0.0032234306,
0.06175,0.0005363264,
0.062,0.0158936735,
0.06225,0.0241265278,
0.0625,0.0204157010,
0.06275,0.0090819681,
0.063,-0.0156686325,
0.06325,0.0127295973,
0.0635,0.0125927534,
0.06375,0.0175092481,
0.064,-0.0211554058,
0.06425,0.0233021174,
0.0645,-0.0414189696,
0.06475,-0.0400761440,
0.065,0.0073140198,
0.06525,-0.0068073710,
0.0655,-0.0006103675,
0.06575,-0.0323868319,
0.066,0.0123161208,
0.06625,0.0099331653,
0.0665,0.0095104557,
0.06675,0.0108177140,
0.067,0.0154451486,
0.06725,0.0156753734,
0.0675,0.0151167950,
0.06775,-0.0039901771,
0.068,-0.0032030679,
0.06825,-0.0176365916,
0.0685,0.0046653389,
0.06875,0.0079366090,
0.069,-0.0264515169,
0.06925,0.0030678115,
0.0695,-0.0185359996,
0.06975,-0.0421823263,
0.07,-0.0261409245,
0.07025,0.0118088024,
0.0705,-0.0017910980,
0.07075,-0.0006870397,
0.071,-0.0100842584,
0.07125,0.0222630221,
0.0715,-0.0284362230,
0.07175,-0.0336250588,
0.072,0.0047604661,
0.07225,0.0049606357,
0.0725,0.0175224692,
0.07275,-0.0093113147,
0.073,0.0125828944,
0.07325,0.0031709676,
0.0735,0.0189945586,
0.07375,-0.0264439806,
0.074,0.0021740198,
0.07425,0.0060722688,
0.0745,-0.0136866439,
0.07475,-0.0122408858,
0.075,-0.0023270657,
0.07525,-0.0117281210,
0.0755,-0.0022700275,
0.07575,-0.0602291971,
0.076,-0.0255687721,
0.07625,-0.0187757537,
0.0765,-0.0176020004,
0.07675,0.0029232777,
0.077,0.0201388802,
0.07725,0.0058368924,
0.0775,0.0044183717,
0.07775,0.0027849395,
0.078,0.0066069448,
0.07825,0.0145544913,
0.0785,-0.0056485701,
0.07875,0.0035094162,
0.079,0.0081607075,
0.07925,-0.0040662894,
0.0795,0.0084818862,
0.07975,-0.0286689810,
0.08,0.0069693504,
0.08025,-0.0153237907,
0.0805,-0.0358677879,
0.08075,-0.0421701036,
0.081,-0.0018285065,
0.08125,0.0026755002,
0.0815,0.0098699937,
0.08175,0.0051417383,
0.082,0.0015357942,
0.08225,0.0153181190,
0.0825,-0.0067833574,
0.08275,-0.0563522205,
0.083,0.0029334219,
0.08325,-0.0179709941,
0.0835,-0.0502911583,
0.08375,0.0446513593,
0.084,-0.0013063615,
0.08425,-0.0983535424,
0.0845,-0.0126311257,
0.08475,-0.0060023265,
0.085,-0.0202171598,
0.08525,0.0308900960,
0.0855,0.0201660674,
0.08575,-0.0063718804,
0.086,-0.0246556737,
0.08625,0.0043657706,
0.0865,-0.0476334952,
0.08675,-0.0465103649,
0.087,0.0185378380,
0.08725,-0.0114370026,
0.0875,-0.0123495385,
0.08775,-0.0165025294,
0.088,0.0123891374,
0.08825,-0.0023620040,
0.0885,0.0050550462,
0.08875,0.0100998282,
0.089,0.0192641504,
0.08925,-0.0110989017,
0.0895,0.0080343401,
0.08975,0.0294831470,
0.09,0.0127290646,
0.09025,0.0005229556,
0.0905,0.0164527912,
0.09075,0.0032415050,
0.091,-0.0023278305,
0.09125,-0.0011293265,
0.0915,-0.0017157920,
0.09175,-0.0092547117,
0.092,-0.0051483889,
0.09225,-0.0063150073,
0.0925,-0.0178757906,
0.09275,0.0188446697,
0.093,0.0182563104,
0.09325,0.0120575177,
