Date,2020-11-25 14:07:18
Filename,STFMK-20201105-LW19-3184_20201125_140718_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-PAHU-03S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
RMS,0.014717,
Data Length,12000,
0,-0.0010363127,
0.00025,-0.0033947860,
0.0005,0.0012956224,
0.00075,0.0208580606,
0.001,0.0159637108,
0.00125,0.0035001489,
0.0015,0.0035906378,
0.00175,0.0176438838,
0.002,-0.0153387692,
0.00225,0.0044811508,
0.0025,-0.0005775598,
0.00275,0.0001796608,
0.003,-0.0055738580,
0.00325,-0.0073205670,
0.0035,-0.0074542454,
0.00375,-0.0094529791,
0.004,-0.0153225008,
0.00425,0.0061441357,
0.0045,-0.0120621314,
0.00475,-0.0007258784,
0.005,0.0151490588,
0.00525,-0.0095392764,
0.0055,-0.0029043658,
0.00575,0.0286034476,
0.006,-0.0108463373,
0.00625,0.0094238082,
0.0065,0.0007851188,
0.00675,0.0130368825,
0.007,0.0003137900,
0.00725,-0.0108704995,
0.0075,0.0010200500,
0.00775,0.0162264667,
0.008,0.0136970403,
0.00825,-0.0073557305,
0.0085,0.0053974390,
0.00875,-0.0041851299,
0.009,0.0065785139,
0.00925,-0.0095683141,
0.0095,-0.0148344263,
0.00975,0.0126200672,
0.01,-0.0121722361,
0.01025,0.0059197606,
0.0105,0.0040825894,
0.01075,-0.0029717446,
0.011,0.0057174973,
0.01125,-0.0044516544,
0.0115,-0.0042323880,
0.01175,0.0027717259,
0.012,0.0156119969,
0.01225,-0.0069277380,
0.0125,0.0041920329,
0.01275,0.0095961345,
0.013,0.0127329584,
0.01325,0.0155886365,
0.0135,0.0093456889,
0.01375,-0.0070501608,
0.014,-0.0027028425,
0.01425,-0.0074531436,
0.0145,0.0042122309,
0.01475,0.0023869164,
0.015,-0.0228618793,
0.01525,-0.0252874959,
0.0155,0.0015956803,
0.01575,-0.0025394461,
0.016,0.0010374361,
0.01625,-0.0016241779,
0.0165,0.0146644237,
0.01675,0.0046387673,
0.017,0.0013575440,
0.01725,0.0153914876,
0.0175,0.0092746625,
0.01775,0.0140258707,
0.018,-0.0098375892,
0.01825,-0.0068285852,
0.0185,0.0135039436,
0.01875,0.0087959990,
0.019,-0.0124202939,
0.01925,-0.0062907059,
0.0195,-0.0114232171,
0.01975,0.0005003198,
0.02,-0.0185342021,
0.02025,-0.0076174866,
0.0205,-0.0038790333,
0.02075,-0.0134021426,
0.021,-0.0033573494,
0.02125,-0.0043728021,
0.0215,0.0032216967,
0.02175,-0.0035789083,
0.022,-0.0043915724,
0.02225,0.0002451601,
0.0225,-0.0179369785,
0.02275,0.0000939911,
0.023,-0.0037949590,
0.02325,0.0086956825,
0.0235,-0.0128525542,
0.02375,-0.0111724287,
0.024,-0.0195939187,
0.02425,-0.0173270907,
0.0245,-0.0102750855,
0.02475,-0.0056494423,
0.025,-0.0130159557,
0.02525,-0.0134646660,
0.0255,-0.0182962678,
0.02575,-0.0285029151,
0.026,-0.0408258438,
0.02625,-0.0075159306,
0.0265,0.0214156602,
0.02675,-0.0065545249,
0.027,-0.0065042516,
0.02725,0.0135806371,
0.0275,0.0027625402,
0.02775,-0.0092464108,
0.028,0.0246396028,
0.02825,0.0034708532,
0.0285,0.0191570371,
0.02875,0.0077989260,
0.029,-0.0041425680,
0.02925,0.0038976320,
0.0295,0.0085060317,
0.02975,-0.0175941419,
