Date,2020-11-25 14:04:36
Filename,STFMK-20201105-LW19-3184_20201125_140436_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-PAHU-03S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
RMS,0.014658,
Data Length,12000,
0,0.0028324421,
0.00025,-0.0006033281,
0.0005,-0.0103031117,
0.00075,-0.0292211771,
0.001,0.0032785381,
0.00125,-0.0001799855,
0.0015,0.0164791979,
0.00175,0.0133957425,
0.002,0.0002527008,
0.00225,0.0207465403,
0.0025,0.0175832491,
0.00275,-0.0054884860,
0.003,-0.0051157963,
0.00325,0.0288470667,
0.0035,-0.0008956757,
0.00375,-0.0095927753,
0.004,0.0206692964,
0.00425,0.0065098815,
0.0045,-0.0113122175,
0.00475,-0.0013831393,
0.005,-0.0085641900,
0.00525,0.0110319294,
0.0055,0.0006874434,
0.00575,-0.0032581037,
0.006,-0.0006462641,
0.00625,0.0154776797,
0.0065,0.0274777599,
0.00675,0.0025793083,
0.007,0.0104033910,
0.00725,0.0141875930,
0.0075,0.0142398477,
0.00775,-0.0017434935,
0.008,-0.0387827009,
0.00825,-0.0050227698,
0.0085,0.0047833370,
0.00875,-0.0304528121,
0.009,0.0004498698,
0.00925,-0.0022957635,
0.0095,-0.0210210960,
0.00975,-0.0036698452,
0.01,-0.0227105208,
0.01025,0.0217085741,
0.0105,-0.0270304829,
0.01075,-0.0481548719,
0.011,-0.0084927268,
0.01125,-0.0141196009,
0.0115,-0.0004825748,
0.01175,0.0261844285,
0.012,-0.0021133772,
0.01225,0.0257367194,
0.0125,0.0036835866,
0.01275,-0.0271089375,
0.013,0.0350197963,
0.01325,0.0196684878,
0.0135,-0.0571353510,
0.01375,0.0024632041,
0.014,0.0018503190,
0.01425,-0.0328189619,
0.0145,-0.0144945402,
0.01475,-0.0279487502,
0.015,-0.0302975252,
0.01525,-0.0061317598,
0.0155,-0.0274966173,
0.01575,0.0122416308,
0.016,-0.0604288578,
0.01625,-0.0084180776,
0.0165,-0.0222871937,
0.01675,-0.0109007871,
0.017,0.0044137272,
0.01725,0.0179923307,
0.0175,-0.0141996527,
0.01775,0.0039229258,
0.018,0.0160165615,
0.01825,0.0207757857,
0.0185,-0.0170112606,
0.01875,0.0119165601,
0.019,0.0273666829,
0.01925,-0.0123905651,
0.0195,-0.0009865214,
0.01975,0.0168495923,
0.02,0.0062142056,
0.02025,-0.0132341506,
0.0205,-0.0248184446,
0.02075,-0.0235966500,
0.021,-0.0222446434,
0.02125,0.0052716187,
0.0215,-0.0254385769,
0.02175,-0.0087435720,
0.022,0.0163520705,
0.02225,0.0080943657,
0.0225,-0.0015874249,
0.02275,0.0329769142,
0.023,0.0182382688,
0.02325,0.0129281208,
0.0235,0.0129784476,
0.02375,0.0205573738,
0.024,0.0110802893,
0.02425,0.0231237132,
0.0245,0.0022956550,
0.02475,-0.0110139307,
0.025,0.0121415928,
0.02525,0.0171804298,
0.0255,-0.0085577853,
0.02575,-0.0132249985,
0.026,0.0105446586,
0.02625,-0.0315734893,
0.0265,0.0006636537,
0.02675,-0.0063182418,
0.027,0.0156128071,
0.02725,0.0006594976,
0.0275,0.0193152539,
0.02775,0.0158082210,
0.028,0.0109038670,
0.02825,0.0098788589,
0.0285,0.0174713545,
0.02875,0.0056811185,
0.029,0.0107167475,
0.02925,0.0145688374,
0.0295,-0.0100462008,
0.02975,-0.0056371195,
0.03,0.0131893177,
0.03025,0.0021263745,
0.0305,-0.0023112956,
0.03075,-0.0066250684,
0.031,-0.0220767930,
0.03125,-0.0206094701,
0.0315,-0.0113684069,
0.03175,0.0061155409,
0.032,0.0093224254,
0.03225,0.0052667670,
0.0325,-0.0009286181,
0.03275,-0.0109169595,
0.033,-0.0004296010,
0.03325,-0.0268845893,
0.0335,-0.0270874631,
0.03375,-0.0236027855,
0.034,0.0222179499,
0.03425,-0.0225925855,
0.0345,0.0044358610,
0.03475,0.0028248494,
0.035,0.0110594919,
0.03525,-0.0258996524,
0.0355,0.0242544804,
0.03575,0.0198266171,
0.036,0.0093174903,
0.03625,-0.0144914538,
0.0365,-0.0475368686,
0.03675,0.0109426975,
0.037,-0.0234926119,
0.03725,-0.0016438083,
0.0375,0.0010733968,
0.03775,-0.0144897075,
0.038,0.0167650767,
0.03825,0.0129760448,
0.0385,-0.0103768911,
0.03875,0.0104861781,
0.039,0.0214743018,
0.03925,-0.0161193777,
0.0395,-0.0222300962,
0.03975,0.0194581896,
0.04,0.0009751476,
0.04025,0.0005114638,
0.0405,0.0268263537,
0.04075,0.0156218912,
0.041,0.0017054947,
0.04125,0.0075624255,
0.0415,0.0085425992,
0.04175,-0.0017231687,
0.042,-0.0077367332,
0.04225,0.0052418602,
0.0425,-0.0029366631,
0.04275,0.0237183012,
0.043,0.0025584758,
0.04325,-0.0069594076,
0.0435,-0.0028244094,
0.04375,0.0164415911,
0.044,0.0065297750,
0.04425,0.0090225171,
0.0445,0.0176253654,
0.04475,0.0131585309,
0.045,0.0118873529,
0.04525,0.0023707843,
0.0455,0.0265033394,
0.04575,0.0023714872,
0.046,0.0050236490,
0.04625,0.0137720024,
0.0465,0.0018178669,
0.04675,-0.0001455800,
0.047,0.0117870495,
0.04725,-0.0159011614,
0.0475,0.0010898676,
0.04775,0.0001138461,
0.048,-0.0205567200,
0.04825,0.0100125819,
0.0485,-0.0034604976,
0.04875,0.0058390088,
0.049,0.0166689120,
0.04925,0.0153197553,
0.0495,0.0241048671,
0.04975,0.0192160159,
0.05,0.0182889234,
0.05025,0.0158249233,
0.0505,0.0266481973,
0.05075,0.0135607086,
0.051,0.0102069089,
0.05125,0.0002824017,
0.0515,0.0059553892,
0.05175,0.0015688750,
0.052,0.0091812955,
0.05225,0.0062163495,
0.0525,0.0184989497,
0.05275,0.0158206094,
0.053,0.0015558202,
0.05325,-0.0063014319,
0.0535,0.0223393217,
0.05375,0.0040087472,
0.054,-0.0025807922,
0.05425,0.0123432539,
0.0545,0.0213186294,
