Date,2020-11-25 14:09:57
Filename,STFMK-20201105-LW19-2373_20201125_140957_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-SF-04, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.006775,
Data Length,12000,
0,0.0012931636,
0.00025,0.0061813481,
0.0005,0.0003381875,
0.00075,-0.0043334747,
0.001,0.0004891783,
0.00125,0.0089745820,
0.0015,0.0106909228,
0.00175,-0.0005135825,
0.002,-0.0023170884,
0.00225,0.0052009239,
0.0025,0.0063872291,
0.00275,-0.0050386977,
0.003,-0.0049010059,
0.00325,-0.0004085035,
0.0035,0.0005025228,
0.00375,-0.0055487687,
0.004,-0.0047364989,
0.00425,0.0069427565,
0.0045,0.0113063222,
0.00475,-0.0034308089,
0.005,-0.0071550813,
0.00525,0.0000749931,
0.0055,0.0061385967,
0.00575,0.0048156632,
0.006,0.0018263754,
0.00625,0.0002921559,
0.0065,0.0033457130,
0.00675,0.0030081973,
0.007,-0.0022405984,
0.00725,-0.0012148527,
0.0075,0.0057971003,
0.00775,0.0044256328,
0.008,-0.0022441954,
0.00825,-0.0037969023,
0.0085,0.0023689559,
0.00875,0.0090338914,
0.009,0.0011183800,
0.00925,-0.0076521798,
0.0095,-0.0002617231,
0.00975,0.0036346551,
0.01,-0.0026253299,
0.01025,-0.0088580959,
0.0105,-0.0069409800,
0.01075,0.0022407277,
0.011,0.0004964695,
0.01125,-0.0041261986,
0.0115,0.0013660977,
0.01175,0.0100209760,
0.012,0.0073839449,
0.01225,0.0036660184,
0.0125,0.0043061920,
0.01275,0.0152593367,
0.013,0.0133280251,
0.01325,0.0066157808,
0.0135,0.0014613924,
0.01375,0.0112102609,
0.014,0.0129522830,
0.01425,0.0065097762,
0.0145,0.0005573212,
0.01475,-0.0003394194,
0.015,0.0078735435,
0.01525,0.0052000675,
0.0155,0.0014696688,
0.01575,0.0035803302,
0.016,0.0039963140,
0.01625,0.0038563437,
0.0165,-0.0070898240,
0.01675,-0.0016742958,
0.017,0.0055259131,
0.01725,0.0040030917,
0.0175,-0.0026790383,
0.01775,-0.0036567766,
0.018,0.0079616867,
0.01825,0.0139314383,
0.0185,0.0048416299,
0.01875,0.0015764618,
0.019,0.0098494580,
0.01925,0.0131904203,
0.0195,0.0098925661,
0.01975,0.0069907266,
0.02,0.0081280032,
0.02025,0.0086629931,
0.0205,0.0016065540,
0.02075,-0.0051789708,
0.021,0.0005127341,
0.02125,0.0029254367,
0.0215,-0.0024923044,
0.02175,-0.0102442978,
0.022,-0.0082432190,
0.02225,-0.0006490288,
0.0225,0.0040029157,
0.02275,0.0024643305,
0.023,-0.0050796764,
0.02325,-0.0008370606,
0.0235,0.0044583348,
0.02375,-0.0012877792,
0.024,-0.0072773970,
0.02425,-0.0068020658,
0.0245,-0.0025199242,
0.02475,-0.0046249796,
0.025,-0.0096778935,
0.02525,-0.0012093211,
0.0255,0.0075257802,
0.02575,-0.0029708096,
0.026,-0.0132100852,
0.02625,-0.0069316309,
0.0265,-0.0006269671,
0.02675,-0.0047319573,
0.027,-0.0137840416,
0.02725,-0.0118596572,
0.0275,-0.0056698574,
0.02775,-0.0056283358,
0.028,-0.0062809577,
0.02825,-0.0043762685,
0.0285,-0.0029307730,
0.02875,-0.0019829760,
0.029,-0.0021020970,
0.02925,-0.0060476088,
0.0295,-0.0016043574,
0.02975,0.0010609878,
0.03,-0.0024389317,
0.03025,-0.0089525562,
0.0305,-0.0065426016,
0.03075,0.0057653412,
0.031,0.0051257052,
0.03125,-0.0041551800,
0.0315,-0.0093612783,
0.03175,-0.0041262638,
0.032,-0.0001832139,
0.03225,-0.0063209003,
0.0325,-0.0082468847,
0.03275,-0.0064200629,
0.033,-0.0099564726,
0.03325,-0.0173931643,
0.0335,-0.0159483049,
0.03375,-0.0058929198,
0.034,-0.0012228871,
0.03425,-0.0056853173,
0.0345,-0.0064891395,
0.03475,-0.0009885104,
0.035,0.0090582231,
0.03525,0.0090235090,
0.0355,0.0016254282,
0.03575,0.0045893048,
0.036,0.0097026099,
0.03625,0.0060569402,
0.0365,-0.0005617096,
0.03675,0.0013729953,
0.037,0.0038585523,
0.03725,0.0002728234,
0.0375,-0.0121610155,
0.03775,-0.0132951327,
0.038,-0.0037896447,
0.03825,-0.0020767138,
0.0385,-0.0088171717,
0.03875,-0.0097242091,
0.039,-0.0061732992,
0.03925,-0.0038366504,
0.0395,0.0030654788,
0.03975,-0.0012467890,
0.04,0.0018888124,
0.04025,0.0080438079,
0.0405,0.0035001931,
0.04075,0.0044932924,
0.041,0.0066082231,
0.04125,0.0107962647,
0.0415,0.0089539606,
0.04175,0.0013069261,
0.042,-0.0029077379,
0.04225,0.0053548650,
0.0425,0.0079963403,
0.04275,-0.0004233251,
0.043,-0.0044202907,
0.04325,-0.0003279044,
0.0435,0.0001342043,
0.04375,-0.0023182859,
0.044,-0.0039892755,
0.04425,0.0028351732,
0.0445,0.0052065705,
0.04475,-0.0008840385,
0.045,-0.0025306814,
0.04525,0.0087549221,
0.0455,0.0110272178,
0.04575,0.0082174903,
0.046,0.0049260654,
0.04625,0.0095997257,
0.0465,0.0158460457,
0.04675,0.0126673356,
0.047,0.0064459182,
0.04725,0.0037408716,
0.0475,0.0046420065,
0.04775,0.0082508950,
0.048,0.0071618655,
0.04825,-0.0002630221,
0.0485,0.0000094175,
0.04875,0.0063770660,
0.049,0.0018389662,
0.04925,-0.0005710538,
0.0495,0.0065915217,
0.04975,0.0103969602,
0.05,0.0064333393,
0.05025,-0.0024839998,
0.0505,0.0029979139,
0.05075,0.0110057751,
0.051,0.0060347440,
0.05125,-0.0024553165,
0.0515,-0.0029633965,
0.05175,0.0028763816,
0.052,0.0039505698,
0.05225,0.0006306850,
0.0525,0.0038113550,
0.05275,0.0090463255,
0.053,0.0093066022,
0.05325,0.0007286609,
0.0535,0.0004405173,
0.05375,0.0044464176,
0.054,0.0047077192,
0.05425,-0.0027857642,
0.0545,-0.0038798624,
0.05475,0.0017169100,
0.055,0.0052035032,
0.05525,-0.0007160521,
0.0555,-0.0048348005,
0.05575,-0.0024091247,
0.056,0.0017852110,
0.05625,0.0061582467,
0.0565,-0.0005356683,
0.05675,-0.0057370784,
0.057,-0.0009675277,
0.05725,0.0024115599,
0.0575,-0.0044993865,
0.05775,-0.0083718039,
0.058,-0.0023489869,
0.05825,-0.0020348714,
0.0585,-0.0084182117,
0.05875,-0.0111652687,
0.059,0.0028547563,
0.05925,0.0060958271,
0.0595,-0.0038115620,
0.05975,-0.0051428475,
0.06,0.0021746119,
0.06025,0.0058830073,
0.0605,-0.0016892802,
0.06075,-0.0100483419,
0.061,-0.0066566858,
0.06125,-0.0086464705,
0.0615,-0.0078794388,
0.06175,-0.0068277051,
0.062,-0.0042982823,
0.06225,-0.0026713051,
0.0625,-0.0057716789,
0.06275,-0.0107907923,
0.063,-0.0095288102,
0.06325,-0.0022874256,
0.0635,-0.0012157351,
0.06375,-0.0046481648,
0.064,-0.0120769516,
0.06425,-0.0068553863,
0.0645,0.0018903294,
0.06475,0.0011987864,
0.065,-0.0035023096,
0.06525,-0.0028514271,
0.0655,0.0042495732,
0.06575,-0.0013656168,
0.066,-0.0072256112,
0.06625,-0.0014694536,
0.0665,0.0037194381,
0.06675,-0.0049802032,
0.067,-0.0142360488,
0.06725,-0.0135125881,
0.0675,-0.0096216109,
0.06775,-0.0101763066,
0.068,-0.0152541790,
0.06825,-0.0158343650,
0.0685,-0.0067861574,
0.06875,-0.0020081489,
0.069,-0.0008623435,
0.06925,0.0052557704,
0.0695,0.0092584388,
0.06975,0.0095165540,
0.07,0.0066388934,
0.07025,0.0030046203,
0.0705,0.0063818223,
0.07075,0.0109825106,
0.071,0.0023718921,
0.07125,-0.0050473595,
0.0715,-0.0042038872,
0.07175,-0.0000917469,
0.072,-0.0015198126,
0.07225,-0.0086280517,
0.0725,-0.0142600592,
0.07275,-0.0085115572,
0.073,-0.0043666461,
0.07325,-0.0043160180,
0.0735,-0.0014155498,
0.07375,0.0058931885,
0.074,0.0064786342,
0.07425,0.0040389244,
0.0745,0.0029342344,
0.07475,0.0103577590,
0.075,0.0141222505,
0.07525,0.0035894404,
0.0755,-0.0030196630,
0.07575,-0.0002763856,
0.076,0.0063896501,
0.07625,0.0108053125,
0.0765,-0.0008133303,
0.07675,-0.0051105795,
0.077,-0.0012056357,
0.07725,-0.0000030085,
0.0775,-0.0041513629,
0.07775,-0.0006584808,
0.078,0.0005704961,
0.07825,-0.0046588941,
0.0785,-0.0052179983,
0.07875,-0.0032799472,
0.079,0.0096812053,
0.07925,0.0138959195,
