Date,2020-11-25 14:40:00
Filename,STFMK-20201105-LW19-2373_20201125_144000_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-SF-04, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.006785,
Data Length,12000,
0,-0.0036870977,
0.00025,0.0024098861,
0.0005,0.0034121678,
0.00075,-0.0015712047,
0.001,-0.0087172827,
0.00125,-0.0047767544,
0.0015,0.0002268480,
0.00175,-0.0012816017,
0.002,-0.0021944402,
0.00225,-0.0009950848,
0.0025,-0.0002288632,
0.00275,-0.0006280777,
0.003,-0.0047492650,
0.00325,-0.0046672430,
0.0035,-0.0005024933,
0.00375,-0.0037192681,
0.004,-0.0116641838,
0.00425,-0.0144267967,
0.0045,-0.0093108499,
0.00475,-0.0067933281,
0.005,-0.0124896057,
0.00525,-0.0171817243,
0.0055,-0.0079386700,
0.00575,-0.0024784647,
0.006,-0.0039588050,
0.00625,-0.0071775410,
0.0065,-0.0066943951,
0.00675,-0.0037009015,
0.007,-0.0026082406,
0.00725,-0.0040145004,
0.0075,0.0020641636,
0.00775,0.0077080876,
0.008,-0.0002388802,
0.00825,-0.0058494471,
0.0085,-0.0023603579,
0.00875,0.0027588452,
0.009,0.0004298585,
0.00925,-0.0046460363,
0.0095,-0.0146684600,
0.00975,-0.0137460362,
0.01,-0.0108665973,
0.01025,-0.0153969452,
0.0105,-0.0152856251,
0.01075,-0.0138959978,
0.011,-0.0025129484,
0.01125,-0.0028628032,
0.0115,-0.0059702406,
0.01175,-0.0016573759,
0.012,0.0047330768,
0.01225,0.0035051806,
0.0125,-0.0017857844,
0.01275,0.0031023775,
0.013,0.0074307970,
0.01325,0.0071754283,
0.0135,-0.0003917968,
0.01375,-0.0001049938,
0.014,0.0075758016,
0.01425,0.0022770925,
0.0145,-0.0016496103,
0.01475,-0.0063757994,
0.015,-0.0035017221,
0.01525,-0.0031240971,
0.0155,-0.0050559198,
0.01575,-0.0072497851,
0.016,-0.0011376977,
0.01625,0.0018072971,
0.0165,-0.0011675565,
0.01675,-0.0056946427,
0.017,0.0011319442,
0.01725,0.0078330878,
0.0175,0.0086209904,
0.01775,0.0017674519,
0.018,-0.0020508859,
0.01825,0.0063709635,
0.0185,0.0056239143,
0.01875,0.0001822623,
0.019,0.0008242280,
0.01925,0.0039591044,
0.0195,0.0010388246,
0.01975,-0.0053968723,
0.02,-0.0096362233,
0.02025,-0.0033646324,
0.0205,-0.0009085860,
0.02075,-0.0094697392,
0.021,-0.0099016922,
0.02125,-0.0041797021,
0.0215,0.0020437208,
0.02175,0.0003145612,
0.022,-0.0022391791,
0.02225,0.0020577812,
0.0225,0.0112555437,
0.02275,0.0086191520,
0.023,0.0087953387,
0.02325,0.0116223209,
0.0235,0.0107973302,
0.02375,0.0071547083,
0.024,0.0011637055,
0.02425,0.0012506989,
0.0245,0.0064127222,
0.02475,0.0013039974,
0.025,-0.0060263737,
0.02525,-0.0035376940,
0.0255,0.0044937781,
0.02575,0.0099308928,
0.026,0.0096038599,
0.02625,0.0031936911,
0.0265,0.0016588758,
0.02675,0.0070732641,
0.027,0.0094851954,
0.02725,0.0068913149,
0.0275,0.0065323436,
0.02775,0.0102071725,
0.028,0.0051395474,
0.02825,0.0023649265,
0.0285,0.0068613291,
0.02875,0.0140359979,
0.029,0.0096955048,
0.02925,-0.0008875928,
0.0295,0.0010812304,
0.02975,0.0104830749,
0.03,0.0130500132,
0.03025,0.0070361113,
0.0305,0.0013818573,
0.03075,0.0069721644,
0.031,0.0084694829,
0.03125,0.0081836330,
0.0315,0.0027814722,
0.03175,0.0022508008,
0.032,0.0058686603,
0.03225,0.0026083363,
0.0325,0.0036163782,
0.03275,0.0055013173,
0.033,0.0109904837,
0.03325,0.0048327874,
0.0335,-0.0045839134,
0.03375,-0.0037812907,
0.034,0.0001065101,
0.03425,0.0019322073,
0.0345,-0.0041807774,
0.03475,-0.0115831420,
0.035,-0.0076687378,
0.03525,-0.0023843788,
0.0355,-0.0006234695,
0.03575,-0.0032227219,
0.036,0.0012030118,
0.03625,0.0003936556,
0.0365,-0.0005856521,
0.03675,-0.0057256059,
0.037,-0.0024839712,
0.03725,-0.0003050557,
0.0375,-0.0064818072,
0.03775,-0.0146669522,
0.038,-0.0117214285,
0.03825,-0.0073754899,
0.0385,-0.0069880388,
0.03875,-0.0177354161,
0.039,-0.0161162168,
0.03925,-0.0058722086,
0.0395,-0.0034566927,
0.03975,-0.0091965506,
0.04,-0.0091504045,
0.04025,-0.0003461129,
0.0405,0.0017508112,
0.04075,-0.0037490649,
0.041,-0.0026420013,
0.04125,0.0057335501,
0.0415,0.0087476699,
0.04175,0.0019174980,
0.042,-0.0000087312,
