Date,2020-11-25 14:18:24
Filename,STFMK-20201105-LW15-2055_20201125_141824_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-DSF-01, 1730,2.2, 8.6,
Period,3SEC
Sample Rate,4000
RMS,0.005567,
Data Length,12000,
0,-0.0068664886,
0.00025,-0.0067698276,
0.0005,0.0017293557,
0.00075,-0.0087868450,
0.001,-0.0114168264,
0.00125,-0.0061563794,
0.0015,-0.0105104782,
0.00175,-0.0024068924,
0.002,-0.0023135352,
0.00225,-0.0044097565,
0.0025,0.0007395315,
0.00275,0.0007180535,
0.003,-0.0124839172,
0.00325,0.0007020162,
0.0035,0.0005980093,
0.00375,-0.0025175679,
0.004,0.0041511226,
0.00425,0.0099972114,
0.0045,0.0073138340,
0.00475,0.0045375205,
0.005,0.0022321800,
0.00525,0.0057452223,
0.0055,0.0025161149,
0.00575,0.0009682490,
0.006,-0.0052115349,
0.00625,0.0065376661,
0.0065,0.0023836789,
0.00675,-0.0106922835,
0.007,0.0077495659,
0.00725,-0.0028710337,
0.0075,0.0020291603,
0.00775,0.0017812182,
0.008,0.0041494532,
0.00825,-0.0021524830,
0.0085,-0.0038070274,
0.00875,-0.0022245608,
0.009,-0.0019230782,
0.00925,-0.0019952296,
0.0095,-0.0087405909,
0.00975,0.0012593237,
0.01,0.0004255883,
0.01025,-0.0044665509,
0.0105,-0.0026417195,
0.01075,-0.0022141943,
0.011,-0.0031609319,
0.01125,-0.0097898729,
0.0115,-0.0066884011,
0.01175,0.0008960643,
0.012,-0.0049061924,
0.01225,-0.0088825272,
0.0125,0.0046567814,
0.01275,0.0074063763,
0.013,-0.0039387685,
0.01325,0.0006326817,
0.0135,0.0082252910,
0.01375,-0.0050400458,
0.014,-0.0050712838,
0.01425,0.0115441987,
0.0145,0.0074014789,
0.01475,-0.0032562944,
0.015,0.0066140536,
0.01525,0.0121168587,
0.0155,0.0031974413,
0.01575,-0.0001761092,
0.016,0.0050961408,
0.01625,0.0088881962,
0.0165,0.0009397275,
0.01675,-0.0027480710,
0.017,0.0108482931,
0.01725,0.0060800086,
0.0175,-0.0065468024,
0.01775,0.0006937170,
0.018,0.0123232463,
0.01825,-0.0019357675,
0.0185,-0.0005849937,
0.01875,0.0100902896,
0.019,0.0064357547,
0.01925,0.0035610506,
0.0195,-0.0003962168,
0.01975,0.0046546645,
0.02,0.0040952810,
0.02025,-0.0012801415,
0.0205,0.0020872750,
0.02075,0.0140695283,
0.021,0.0076158000,
0.02125,0.0037955816,
0.0215,0.0071183308,
0.02175,0.0115676261,
0.022,-0.0019979919,
0.02225,0.0002744532,
0.0225,-0.0026503953,
0.02275,0.0043247575,
0.023,0.0069440771,
0.02325,0.0083538145,
0.0235,0.0167925786,
0.02375,0.0092815571,
0.024,0.0007686696,
0.02425,0.0095724883,
0.0245,0.0095907841,
0.02475,0.0014771519,
0.025,0.0021287582,
0.02525,0.0085368510,
0.0255,-0.0000008545,
0.02575,-0.0039924975,
0.026,-0.0004861571,
0.02625,-0.0012754468,
0.0265,-0.0006350981,
0.02675,-0.0033729870,
0.027,0.0018779044,
0.02725,0.0014441004,
0.0275,-0.0035296858,
0.02775,-0.0036672826,
0.028,-0.0011761596,
0.02825,-0.0115640927,
0.0285,-0.0064347317,
0.02875,-0.0017245859,
0.029,-0.0040825331,
0.02925,-0.0018120616,
0.0295,0.0050733676,
0.02975,0.0065496983,
0.03,-0.0021972198,
0.03025,-0.0041480302,
0.0305,-0.0025299415,
0.03075,0.0012115720,
0.031,-0.0060072392,
0.03125,0.0059160655,
0.0315,0.0016354828,
0.03175,0.0074598556,
0.032,0.0032393811,
0.03225,0.0071345903,
0.0325,0.0060961330,
0.03275,-0.0019221113,
0.033,-0.0002099323,
0.03325,-0.0006365697,
0.0335,-0.0001080955,
0.03375,-0.0045267171,
0.034,-0.0003987328,
0.03425,-0.0005845014,
0.0345,-0.0013123376,
0.03475,-0.0003041417,
0.035,-0.0010049717,
0.03525,0.0007148301,
0.0355,0.0011326622,
0.03575,-0.0029324132,
0.036,0.0017299661,
0.03625,-0.0033467135,
0.0365,-0.0062633255,
0.03675,-0.0078338049,
0.037,0.0024851025,
0.03725,0.0003128921,
0.0375,-0.0016115743,
0.03775,0.0018098711,
0.038,0.0049157627,
0.03825,0.0003531395,
0.0385,-0.0055880151,
0.03875,-0.0045560105,
0.039,-0.0041528828,
0.03925,-0.0082395514,
0.0395,-0.0142487511,
0.03975,-0.0008577674,
0.04,0.0023502763,
0.04025,-0.0138185155,
0.0405,-0.0030797706,
0.04075,-0.0083741676,
0.041,-0.0021637343,
0.04125,0.0012688503,
0.0415,0.0002227618,
0.04175,0.0013035961,
