Date,2020-11-25 14:15:36
Filename,STFMK-20201105-LW15-2055_20201125_141536_004.dat
Data Label,정상
Label_No,00
Motor Spec,L-DSF-01, 1730,2.2, 8.6,
Period,3SEC
Sample Rate,4000
RMS,0.005701,
Data Length,12000,
0,0.0031339435,
0.00025,0.0082072420,
0.0005,-0.0031861980,
0.00075,0.0049416092,
0.001,0.0086385142,
0.00125,0.0040552453,
0.0015,-0.0053405813,
0.00175,0.0026091398,
0.002,-0.0007288640,
0.00225,-0.0043129711,
0.0025,-0.0071605709,
0.00275,-0.0044586305,
0.003,0.0069741486,
0.00325,-0.0006277269,
0.0035,-0.0058877119,
0.00375,0.0021420363,
0.004,0.0026507112,
0.00425,-0.0152725996,
0.0045,-0.0033652049,
0.00475,0.0037309991,
0.005,-0.0019624582,
0.00525,-0.0080299480,
0.0055,-0.0008158871,
0.00575,0.0000395408,
0.006,-0.0043980647,
0.00625,-0.0044161174,
0.0065,0.0068564015,
0.00675,0.0121209817,
0.007,0.0058231913,
0.00725,0.0080227535,
0.0075,0.0190063231,
0.00775,0.0070151053,
0.008,0.0001973801,
0.00825,0.0145340078,
0.0085,0.0136198495,
0.00875,0.0061882492,
0.009,0.0079158405,
0.00925,0.0145160016,
0.0095,0.0078554712,
0.00975,0.0029282670,
0.01,0.0060225008,
0.01025,0.0059372908,
0.0105,-0.0005173595,
0.01075,0.0017191938,
0.011,0.0115812561,
0.01125,0.0062835654,
0.0115,0.0017206975,
0.01175,0.0066653802,
0.012,0.0060433610,
0.01225,-0.0014958754,
0.0125,0.0039424491,
0.01275,0.0065280003,
0.013,0.0009500643,
0.01325,-0.0084221847,
0.0135,-0.0003028838,
0.01375,0.0080331163,
0.014,-0.0095172077,
0.01425,-0.0077228523,
0.0145,0.0095782746,
0.01475,0.0032062151,
0.015,-0.0141494162,
0.01525,0.0100076795,
0.0155,0.0069903168,
0.01575,-0.0261280779,
0.016,-0.0071919262,
0.01625,0.0046705566,
0.0165,0.0063563841,
0.01675,-0.0211105086,
0.017,-0.0076153642,
0.01725,0.0142308027,
0.0175,-0.0038996607,
0.01775,-0.0106977709,
0.018,0.0055499114,
0.01825,0.0019018045,
0.0185,-0.0108612999,
0.01875,-0.0130123962,
0.019,0.0004250158,
