Date,2020-11-28 09:14:48
Filename,STFMK-20201105-LW19-1943_20201128_091448_004.dat
Data Label,벨트느슨함
Label_No,04
Motor Spec,R-PAHU-04S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
RMS,0.010217,
Data Length,12000,
0,-0.0074175177,
0.00025,0.0048700706,
0.0005,-0.0000244497,
0.00075,-0.0119084250,
0.001,-0.0082676131,
0.00125,0.0115577094,
0.0015,-0.0028434615,
0.00175,-0.0107778748,
0.002,0.0170764774,
0.00225,0.0034550324,
0.0025,-0.0120474864,
0.00275,0.0092170183,
0.003,0.0145475455,
0.00325,0.0022582347,
0.0035,-0.0112273833,
0.00375,-0.0016313219,
0.004,0.0007926865,
0.00425,-0.0080954321,
0.0045,0.0052801417,
0.00475,0.0035525048,
0.005,-0.0145998038,
0.00525,-0.0066417856,
0.0055,-0.0096821049,
0.00575,-0.0041545946,
0.006,-0.0221804623,
0.00625,0.0091445856,
0.0065,0.0057948865,
0.00675,0.0014701081,
0.007,-0.0009825731,
0.00725,0.0026154632,
0.0075,-0.0005646447,
0.00775,0.0143628269,
0.008,-0.0152099598,
0.00825,0.0011403380,
0.0085,0.0039816950,
0.00875,-0.0015220522,
0.009,-0.0026431708,
0.00925,0.0059001194,
0.0095,0.0045473608,
0.00975,-0.0149845527,
0.01,0.0046433010,
0.01025,0.0044697588,
0.0105,-0.0024447287,
0.01075,-0.0105541302,
0.011,0.0205636881,
0.01125,0.0080349818,
0.0115,0.0050807502,
0.01175,0.0107672419,
0.012,0.0158485547,
0.01225,0.0097502386,
0.0125,0.0042604953,
0.01275,0.0215203427,
0.013,0.0178643558,
0.01325,-0.0060946262,
0.0135,-0.0013883368,
0.01375,-0.0022904882,
0.014,0.0043022707,
0.01425,-0.0126981838,
0.0145,0.0147977518,
0.01475,0.0137767363,
0.015,0.0061156759,
0.01525,-0.0153495921,
0.0155,0.0012247721,
0.01575,-0.0077156294,
0.016,0.0042607957,
0.01625,0.0049927318,
0.0165,0.0142369773,
0.01675,0.0092836050,
0.017,0.0086555043,
0.01725,0.0145936366,
0.0175,0.0100826286,
0.01775,-0.0029139067,
0.018,-0.0054505309,
0.01825,0.0101792999,
0.0185,-0.0004345780,
0.01875,-0.0100166211,
0.019,-0.0138905924,
0.01925,0.0136644188,
0.0195,-0.0065166131,
0.01975,0.0074250428,
0.02,0.0094135394,
0.02025,0.0100434301,
0.0205,-0.0007626425,
0.02075,0.0033581690,
0.021,0.0168982670,
0.02125,0.0087397425,
0.0215,0.0010928641,
0.02175,0.0123172207,
0.022,0.0069178012,
0.02225,0.0113355815,
0.0225,0.0087589025,
0.02275,0.0238182805,
0.023,0.0121850325,
0.02325,-0.0074026869,
0.0235,-0.0036332596,
0.02375,0.0121121723,
0.024,-0.0052348105,
0.02425,0.0010213826,
0.0245,-0.0105695790,
0.02475,-0.0078624627,
0.025,-0.0230533648,
0.02525,-0.0070226933,
0.0255,0.0000753555,
0.02575,-0.0177473966,
0.026,0.0024686255,
0.02625,0.0086304247,
0.0265,0.0110165179,
0.02675,-0.0057351915,
0.027,0.0075924424,
0.02725,0.0224616565,
0.0275,0.0093295043,
0.02775,-0.0193576906,
0.028,0.0120418202,
0.02825,0.0093992436,
0.0285,-0.0101386867,
0.02875,-0.0066780113,
0.029,0.0130711030,
0.02925,-0.0116489399,
0.0295,-0.0016122584,
0.02975,0.0018646405,
0.03,0.0078130411,
0.03025,-0.0036892397,
0.0305,0.0033771631,
0.03075,0.0163419601,
0.031,0.0097095994,
0.03125,0.0103853382,
0.0315,-0.0023060925,
0.03175,0.0078097782,
0.032,0.0071180263,
0.03225,0.0040114680,
0.0325,0.0160735399,
0.03275,0.0110038454,
0.033,0.0001235417,
0.03325,-0.0015865543,
0.0335,0.0076555647,
0.03375,0.0130801974,
0.034,-0.0154747395,
0.03425,0.0027552131,
0.0345,0.0031547081,
0.03475,0.0005984138,
0.035,-0.0209933519,
0.03525,-0.0051342924,
0.0355,-0.0170581583,
0.03575,0.0047742892,
0.036,0.0062134792,
0.03625,0.0146643165,
0.0365,0.0055915257,
0.03675,0.0037278803,
0.037,0.0087929219,
0.03725,0.0038096420,
0.0375,-0.0057191723,
0.03775,-0.0065368158,
0.038,-0.0028029268,
0.03825,-0.0036415469,
0.0385,-0.0159032457,
0.03875,-0.0122390911,
0.039,0.0057768892,
0.03925,0.0000854613,
0.0395,-0.0026087989,
0.03975,-0.0057483376,
0.04,0.0178059638,
0.04025,-0.0084225098,
0.0405,-0.0097038420,
0.04075,0.0121994140,
0.041,0.0105061959,
0.04125,-0.0120437164,
0.0415,0.0083227511,
0.04175,0.0171218552,
0.042,0.0027670544,
0.04225,0.0017407151,
0.0425,0.0259977356,
0.04275,0.0078107296,
0.043,-0.0183674861,
0.04325,0.0034352171,
0.0435,0.0044087158,
0.04375,-0.0278373323,
0.044,-0.0098243020,
0.04425,-0.0136891743,
0.0445,-0.0107221659,
0.04475,-0.0235503577,
0.045,0.0053072460,
0.04525,-0.0062132468,
0.0455,-0.0234717149,
0.04575,0.0087901764,
0.046,0.0063850032,
0.04625,0.0039932230,
0.0465,0.0080158263,
0.04675,0.0054550394,
0.047,0.0131872157,
0.04725,0.0066060107,
0.0475,-0.0059374031,
0.04775,0.0013575965,
0.048,-0.0019042441,
0.04825,0.0012878660,
0.0485,-0.0144081982,
0.04875,0.0058191619,
0.049,0.0043033743,
0.04925,0.0004025046,
0.0495,-0.0119256545,
0.04975,0.0102321543,
0.05,-0.0019148060,
0.05025,-0.0006340104,
0.0505,0.0076381024,
0.05075,0.0174301844,
0.051,0.0041995924,
0.05125,-0.0051006135,
0.0515,0.0211971439,
0.05175,0.0068988176,
0.052,0.0036278286,
0.05225,0.0023447673,
0.0525,0.0141004995,
0.05275,-0.0055315169,
0.053,-0.0059763892,
0.05325,0.0207888521,
0.0535,-0.0036400275,
0.05375,-0.0108486461,
0.054,0.0028671289,
0.05425,-0.0086458260,
0.0545,-0.0203021318,
0.05475,-0.0301474296,
0.055,-0.0076583289,
0.05525,-0.0028475050,
0.0555,0.0046365247,
0.05575,0.0059692040,
0.056,0.0113680949,
0.05625,-0.0014300131,
0.0565,-0.0011127437,
0.05675,0.0075663133,
0.057,0.0085609835,
0.05725,-0.0023478533,
0.0575,-0.0079266299,
0.05775,0.0066699842,
0.058,0.0063578328,
0.05825,-0.0128881484,
0.0585,0.0014920662,
0.05875,0.0105856881,
0.059,0.0092198364,
0.05925,-0.0122082271,
0.0595,-0.0065120263,
0.05975,0.0129410457,
0.06,-0.0050557847,
0.06025,-0.0041467678,
0.0605,0.0078472383,
0.06075,0.0087290090,
0.061,0.0000171871,
0.06125,0.0044970885,
0.0615,0.0195667874,
0.06175,0.0006982104,
0.062,0.0010530250,
0.06225,0.0202485397,
0.0625,0.0082348045,
0.06275,-0.0029558640,
0.063,-0.0104099223,
0.06325,-0.0063603413,
0.0635,-0.0127442544,
0.06375,-0.0069004316,
0.064,-0.0118155107,
0.06425,-0.0041384017,
0.0645,-0.0177263673,
0.06475,-0.0039216755,
0.065,-0.0133755319,
0.06525,-0.0153384255,
0.0655,-0.0148672406,
0.06575,-0.0049028508,
0.066,0.0144788427,
0.06625,-0.0020972956,
0.0665,0.0024911938,
0.06675,0.0152163692,
0.067,0.0048658075,
0.06725,-0.0071832468,
0.0675,-0.0012818539,
0.06775,0.0076690754,
0.068,-0.0182262789,
0.06825,-0.0106773386,
0.0685,0.0063273739,
0.06875,0.0027331014,
0.069,-0.0163085423,
0.06925,-0.0152663421,
0.0695,0.0065123080,
0.06975,-0.0074574612,
0.07,0.0070305676,
0.07025,-0.0019211554,
0.0705,0.0139753874,
0.07075,-0.0031918176,
0.071,-0.0032880423,
0.07125,0.0009012336,
0.0715,-0.0036177796,
0.07175,-0.0038227737,
0.072,-0.0067345332,
0.07225,-0.0059053157,
0.0725,-0.0086691063,
0.07275,-0.0107396161,
0.073,-0.0047367001,
0.07325,-0.0158861298,
0.0735,-0.0157998614,
0.07375,-0.0184662156,
0.074,-0.0236331671,
0.07425,-0.0392870642,
0.0745,-0.0337837189,
0.07475,-0.0172107145,
0.075,-0.0029942729,
0.07525,-0.0041477634,
0.0755,-0.0099650659,
0.07575,0.0049174069,
0.076,-0.0124288481,
0.07625,-0.0000773659,
0.0765,0.0004705320,
0.07675,-0.0004607671,
0.077,-0.0088757165,
0.07725,-0.0142878164,
0.0775,0.0005602999,
0.07775,-0.0067403796,
0.078,-0.0171751324,
0.07825,-0.0117176883,
0.0785,-0.0061617885,
0.07875,0.0038277581,
0.079,-0.0170125142,
0.07925,-0.0193407573,
0.0795,0.0064210193,
0.07975,0.0055282507,
0.08,-0.0154512981,
0.08025,-0.0017763529,
0.0805,0.0095165949,
0.08075,-0.0195818692,
0.081,-0.0178052690,
0.08125,0.0109082982,
0.0815,-0.0014072597,
0.08175,-0.0179712363,
0.082,0.0125833303,
0.08225,0.0030436900,
0.0825,-0.0194896795,
0.08275,-0.0180106778,
0.083,-0.0080475314,
0.08325,-0.0089513212,
0.0835,-0.0181244388,
0.08375,-0.0056271995,
0.084,-0.0102123264,
0.08425,-0.0158622451,
0.0845,-0.0165150017,
0.08475,-0.0164965261,
0.085,-0.0136093469,
0.08525,-0.0211697407,
0.0855,0.0102149034,
0.08575,-0.0012675221,
0.086,0.0061541600,
0.08625,0.0103653884,
0.0865,0.0054745055,
0.08675,0.0065430207,
0.087,-0.0000902398,
0.08725,-0.0051268823,
0.0875,0.0003676825,
0.08775,-0.0088945329,
0.088,0.0012468897,
0.08825,-0.0002918201,
0.0885,0.0113570699,
0.08875,-0.0008173342,
0.089,-0.0099471603,
0.08925,0.0046243151,
0.0895,0.0171957202,
0.08975,0.0017443893,
0.09,-0.0058322763,
0.09025,0.0135345813,
0.0905,0.0072187004,
0.09075,-0.0129543105,
0.091,0.0074882801,
0.09125,0.0123432148,
0.0915,-0.0034443950,
0.09175,0.0008501549,
0.092,0.0108202547,
0.09225,0.0027944895,
0.0925,0.0001914673,
0.09275,0.0013696058,
0.093,-0.0074605593,
0.09325,-0.0114334049,
0.0935,-0.0054244203,
0.09375,-0.0011152874,
0.094,-0.0157477353,
0.09425,-0.0078993114,
0.0945,-0.0071623223,
0.09475,0.0109376581,
0.095,0.0089901695,
0.09525,0.0027557532,
0.0955,0.0099470234,
0.09575,0.0097869718,
0.096,0.0080114547,
0.09625,0.0178206190,
0.0965,0.0107471533,
0.09675,0.0098077757,
0.097,0.0052747871,
0.09725,0.0067738718,
0.0975,0.0058827531,
0.09775,-0.0027453112,
0.098,-0.0008402424,
0.09825,0.0136159230,
0.0985,0.0162428841,
0.09875,-0.0090308329,
0.099,-0.0021538991,
0.09925,0.0201713294,
0.0995,0.0113627827,
0.09975,-0.0053725401,
0.1,0.0140314186,
0.10025,0.0134910438,
0.1005,0.0014136003,
0.10075,0.0063039092,
0.101,0.0157343503,
0.10125,0.0140404850,
0.1015,0.0104020434,
0.10175,0.0039898115,
0.102,-0.0009778020,
0.10225,-0.0053730160,
0.1025,-0.0145328501,
0.10275,0.0036155791,
0.103,0.0082883313,
0.10325,-0.0062935548,
0.1035,-0.0024976204,
0.10375,-0.0048531578,
0.104,-0.0059804218,
0.10425,-0.0224530697,
0.1045,0.0000316903,
0.10475,0.0108649479,
0.105,0.0014605165,
0.10525,0.0075243930,
0.1055,0.0144508593,
0.10575,0.0128427101,
0.106,0.0076985308,
0.10625,0.0048336331,
0.1065,0.0175656416,
0.10675,0.0015768430,
0.107,-0.0033367360,
0.10725,0.0080356076,
0.1075,-0.0044353590,
0.10775,0.0032131278,
0.108,0.0040557962,
0.10825,0.0137238847,
0.1085,-0.0021139947,
0.10875,-0.0064246072,
0.109,0.0043831686,
0.10925,0.0101525839,
0.1095,-0.0050120596,
0.10975,0.0046529798,
0.11,0.0038209723,
0.11025,0.0111749591,
0.1105,-0.0008150934,
0.11075,0.0047860490,
0.111,0.0112311020,
0.11125,0.0099053141,
0.1115,0.0030545644,
0.11175,0.0065496517,
0.112,-0.0011863832,
0.11225,0.0074898303,
0.1125,-0.0132159442,
0.11275,-0.0031246829,
0.113,-0.0016898093,
0.11325,-0.0043548029,
0.1135,-0.0096800560,
0.11375,-0.0065282192,
0.114,-0.0088301292,
0.11425,-0.0054423814,
0.1145,0.0093320208,
0.11475,0.0040835813,
0.115,0.0064429780,
0.11525,0.0057072025,
0.1155,0.0150737809,
0.11575,0.0032445767,
0.116,0.0066432273,
0.11625,0.0048158495,
0.1165,0.0031806782,
0.11675,0.0068182680,
0.117,-0.0030561527,
0.11725,-0.0000478109,
0.1175,0.0088015981,
0.11775,-0.0005559912,
0.118,0.0043804958,
0.11825,0.0070459684,
0.1185,-0.0063561127,
0.11875,-0.0114472471,
0.119,0.0024358234,
0.11925,0.0124925710,
0.1195,-0.0073416722,
0.11975,-0.0017280178,
0.12,0.0204570200,
0.12025,-0.0007841969,
0.1205,-0.0056393254,
0.12075,0.0143939275,
0.121,0.0178002156,
0.12125,0.0004683055,
0.1215,-0.0110907257,
0.12175,0.0064666239,
0.122,-0.0169860236,
0.12225,-0.0218054913,
0.1225,0.0144365141,
0.12275,0.0000551049,
0.123,-0.0172697715,
0.12325,-0.0060088723,
0.1235,-0.0169788431,
0.12375,-0.0130479988,
0.124,-0.0217965469,
0.12425,-0.0002159220,
0.1245,0.0037466793,
0.12475,0.0064669787,
0.125,0.0054024318,
0.12525,0.0068154512,
0.1255,0.0142926406,
0.12575,0.0097248573,
0.126,0.0044811242,
0.12625,0.0086649219,
0.1265,0.0015208449,
0.12675,0.0041576065,
0.127,-0.0063143559,
0.12725,0.0031228832,
0.1275,0.0023012937,
0.12775,-0.0064574098,
0.128,0.0054611145,
0.12825,0.0018237053,
0.1285,-0.0055857841,
0.12875,-0.0029061420,
0.129,0.0185764115,
0.12925,0.0103660673,
0.1295,0.0024040046,
0.12975,0.0132257026,
0.13,0.0144698042,
0.13025,-0.0039092819,
0.1305,0.0017115225,
0.13075,0.0156377014,
0.131,0.0172985848,
0.13125,-0.0079303021,
0.1315,0.0084958142,
0.13175,0.0035471891,
0.132,0.0002269313,
0.13225,-0.0016377133,
0.1325,0.0151714273,
0.13275,-0.0006801964,
0.133,0.0052716141,
0.13325,-0.0082673868,
0.1335,-0.0017896264,
0.13375,-0.0219242312,
0.134,-0.0002934131,
0.13425,0.0070172166,
