Date,2020-11-28 09:28:15
Filename,STFMK-20201105-LW19-1943_20201128_092815_004.dat
Data Label,벨트느슨함
Label_No,04
Motor Spec,R-PAHU-04S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
RMS,0.010605,
Data Length,12000,
0,0.0003150953,
0.00025,0.0057039084,
0.0005,-0.0026112669,
0.00075,0.0086902259,
0.001,0.0101355296,
0.00125,-0.0012392018,
0.0015,-0.0046839025,
0.00175,0.0065728901,
0.002,-0.0019647486,
0.00225,-0.0158238299,
0.0025,-0.0088863578,
0.00275,0.0046760952,
0.003,-0.0089533329,
0.00325,-0.0207470264,
0.0035,-0.0154415937,
0.00375,0.0110496031,
0.004,-0.0011743526,
0.00425,-0.0013438766,
0.0045,0.0135127325,
0.00475,0.0142273139,
0.005,0.0083173588,
0.00525,0.0060552387,
0.0055,0.0132965473,
0.00575,0.0043232082,
0.006,-0.0066137249,
0.00625,0.0080717830,
0.0065,0.0081272619,
0.00675,-0.0088383127,
0.007,-0.0126703596,
0.00725,0.0097654611,
0.0075,-0.0136814537,
0.00775,-0.0166203845,
0.008,-0.0037981761,
0.00825,0.0169569887,
0.0085,-0.0113475304,
0.00875,-0.0118572619,
0.009,0.0043558972,
0.00925,-0.0034944019,
0.0095,0.0052951248,
0.00975,-0.0118040470,
0.01,0.0158313196,
0.01025,0.0062259152,
0.0105,0.0054077990,
0.01075,0.0213951077,
0.011,0.0126026906,
0.01125,-0.0063061519,
0.0115,0.0059392601,
0.01175,0.0096123368,
0.012,-0.0163531061,
0.01225,-0.0167442560,
0.0125,0.0151192127,
0.01275,-0.0005133948,
0.013,-0.0103454376,
0.01325,-0.0113235135,
0.0135,0.0026198952,
0.01375,0.0074396539,
0.014,0.0053590238,
0.01425,0.0095144697,
0.0145,0.0193971358,
0.01475,0.0107164355,
0.015,0.0048526339,
0.01525,0.0189422555,
0.0155,0.0173606705,
0.01575,0.0156220803,
0.016,0.0088695884,
0.01625,0.0102261882,
0.0165,0.0007406111,
0.01675,-0.0073154932,
0.017,0.0209583938,
0.01725,0.0070547215,
0.0175,-0.0222659335,
0.01775,-0.0021061960,
0.018,0.0020692716,
0.01825,-0.0044242786,
0.0185,-0.0288050622,
0.01875,0.0061328923,
0.019,0.0072201258,
0.01925,0.0163500328,
0.0195,0.0026812805,
0.01975,0.0126620336,
0.02,0.0065603126,
0.02025,0.0037234600,
