Date,2020-12-01 14:36:52
Filename,STFMK-20201105-LW15-2055_20201201_143652_004.dat
Data Label,축정렬불량
Label_No,03
Motor Spec,L-DSF-01, 1730,2.2, 8.6,
Period,3SEC
Sample Rate,4000
RMS,0.006277,
Data Length,12000,
0,0.0037568456,
0.00025,0.0050299950,
0.0005,-0.0045640855,
0.00075,-0.0012584410,
0.001,0.0033027804,
0.00125,-0.0012420072,
0.0015,0.0017496290,
0.00175,-0.0011465441,
0.002,-0.0046222638,
0.00225,-0.0068551791,
0.0025,-0.0078910571,
0.00275,-0.0019239880,
0.003,-0.0022155377,
0.00325,-0.0038855572,
0.0035,-0.0015792828,
0.00375,0.0020831586,
0.004,-0.0055904770,
0.00425,-0.0070454478,
0.0045,-0.0022063481,
0.00475,-0.0041666459,
0.005,-0.0078348015,
0.00525,0.0064053927,
0.0055,0.0088135414,
0.00575,0.0013364754,
0.006,0.0073662810,
0.00625,0.0097286971,
0.0065,0.0018031808,
0.00675,-0.0032279245,
0.007,0.0034137748,
0.00725,0.0018195057,
0.0075,-0.0005950670,
0.00775,0.0063616592,
0.008,0.0070852698,
0.00825,0.0016625512,
0.0085,0.0006333363,
0.00875,0.0013269063,
0.009,-0.0008029560,
0.00925,-0.0028452589,
0.0095,0.0006370093,
0.00975,-0.0027720921,
0.01,-0.0022723861,
0.01025,-0.0051681781,
0.0105,-0.0060224868,
0.01075,-0.0052674073,
0.011,-0.0057592965,
0.01125,-0.0038771117,
0.0115,-0.0006837549,
0.01175,0.0032111658,
0.012,-0.0009536837,
0.01225,0.0004539743,
0.0125,-0.0029311148,
0.01275,-0.0090291174,
0.013,-0.0104281409,
0.01325,-0.0101034679,
0.0135,-0.0057886895,
0.01375,0.0047459030,
0.014,-0.0014997148,
0.01425,0.0034383945,
0.0145,0.0085500479,
0.01475,-0.0009518302,
0.015,-0.0076733055,
0.01525,0.0084532071,
0.0155,0.0040407311,
0.01575,-0.0074508265,
0.016,0.0047665597,
0.01625,0.0116884243,
0.0165,-0.0006074196,
0.01675,-0.0015997079,
0.017,0.0071442686,
0.01725,0.0032852220,
0.0175,-0.0025707413,
0.01775,0.0004602138,
0.018,0.0116729606,
0.01825,0.0062890006,
0.0185,-0.0032547254,
0.01875,0.0011353814,
0.019,0.0080234753,
0.01925,-0.0067505445,
0.0195,-0.0053376341,
0.01975,0.0072115241,
0.02,0.0064091501,
0.02025,0.0002420588,
0.0205,0.0090377675,
0.02075,0.0083874306,
0.021,0.0013771434,
0.02125,-0.0060596555,
0.0215,0.0001030716,
0.02175,0.0031808848,
0.022,0.0044572270,
0.02225,0.0103630880,
0.0225,0.0137903644,
0.02275,0.0117648374,
0.023,0.0060739932,
0.02325,0.0004877322,
0.0235,0.0046294304,
0.02375,0.0037988867,
0.024,-0.0020467837,
0.02425,-0.0023189646,
0.0245,0.0067608082,
0.02475,0.0045622941,
0.025,-0.0037105267,
0.02525,0.0056979172,
0.0255,0.0041001602,
0.02575,-0.0029263142,
0.026,-0.0026676441,
0.02625,0.0015492612,
0.0265,0.0006027799,
0.02675,-0.0001889762,
0.027,-0.0055278414,
0.02725,-0.0042914096,
0.0275,-0.0065089571,
0.02775,-0.0080083879,
0.028,-0.0044026668,
0.02825,0.0007644959,
0.0285,-0.0046187700,
0.02875,-0.0026135377,
0.029,-0.0040620817,
0.02925,-0.0101781208,
0.0295,-0.0117575377,
0.02975,-0.0095848823,
0.03,-0.0124945976,
0.03025,-0.0089054136,
0.0305,0.0010999393,
0.03075,0.0014039968,
0.031,-0.0022928372,
0.03125,0.0026545466,
0.0315,-0.0007191458,
0.03175,-0.0106231682,
0.032,0.0002083240,
0.03225,0.0003618062,
0.0325,-0.0012652935,
0.03275,0.0031188978,
0.033,0.0045591132,
0.03325,0.0012317923,
0.0335,-0.0008878317,
0.03375,0.0005628805,
0.034,-0.0026701696,
0.03425,-0.0009168574,
0.0345,-0.0000616622,
0.03475,-0.0019930494,
0.035,-0.0005628612,
0.03525,-0.0032701551,
0.0355,-0.0042447420,
0.03575,-0.0046276874,
0.036,-0.0087036248,
0.03625,0.0013099505,
0.0365,0.0022226993,
0.03675,-0.0005135580,
0.037,-0.0004164554,
0.03725,0.0028288914,
0.0375,-0.0024444656,
0.03775,-0.0108384378,
0.038,-0.0036137223,
0.03825,-0.0019007497,
0.0385,-0.0048085693,
0.03875,0.0037943893,
0.039,0.0117854849,
0.03925,0.0092295595,
0.0395,0.0000992114,
0.03975,0.0067739347,
0.04,0.0033712529,
0.04025,-0.0069209812,
0.0405,-0.0000272573,
0.04075,0.0079113189,
0.041,0.0013356762,
0.04125,0.0036629208,
0.0415,0.0081932936,
0.04175,0.0016401097,
0.042,-0.0004352353,
0.04225,0.0008658615,
0.0425,0.0006565626,
0.04275,0.0053625409,
0.043,0.0007723878,
0.04325,-0.0031932723,
0.0435,0.0036614877,
0.04375,-0.0063795974,
0.044,-0.0098092202,
0.04425,-0.0040605720,
0.0445,-0.0048610698,
0.04475,-0.0049446309,
0.045,0.0012828675,
0.04525,0.0013120505,
0.0455,0.0007260119,
0.04575,-0.0035784887,
0.046,-0.0051455242,
0.04625,-0.0056994981,
0.0465,-0.0019794339,
0.04675,-0.0058668647,
0.047,0.0012084994,
0.04725,0.0083812848,
0.0475,0.0030231751,
0.04775,-0.0004341240,
0.048,0.0069883224,
0.04825,0.0013931005,
0.0485,-0.0084505295,
0.04875,0.0034168384,
0.049,0.0069099148,
0.04925,-0.0025922959,
0.0495,0.0021592421,
0.04975,0.0139360204,
0.05,0.0082206344,
0.05025,-0.0014581652,
0.0505,0.0064576287,
0.05075,0.0051478725,
0.051,0.0007455391,
0.05125,0.0013609579,
0.0515,0.0093887718,
0.05175,0.0114818458,
0.052,-0.0014689529,
0.05225,-0.0054938863,
0.0525,0.0060693938,
0.05275,-0.0016824232,
0.053,-0.0054809307,
0.05325,0.0092867557,
0.0535,0.0127719622,
0.05375,0.0042609558,
0.054,0.0024345219,
0.05425,0.0034842968,
0.0545,-0.0010623129,
0.05475,-0.0023692395,
0.055,-0.0015530558,
0.05525,0.0060045524,
0.0555,0.0090314830,
0.05575,0.0072857733,
0.056,0.0104233706,
0.05625,0.0107808001,
0.0565,0.0054102247,
0.05675,0.0000850019,
0.057,0.0025559680,
0.05725,0.0059945974,
0.0575,0.0052241851,
0.05775,0.0019117607,
0.058,0.0056253308,
0.05825,0.0092596058,
0.0585,-0.0025631795,
0.05875,0.0010683979,
0.059,0.0045949086,
0.05925,0.0006258405,
0.0595,0.0011683315,
0.05975,0.0027705345,
0.06,0.0025216166,
0.06025,-0.0056470279,
0.0605,-0.0067455736,
0.06075,-0.0099841710,
0.061,-0.0050422265,
0.06125,-0.0079462165,
0.0615,-0.0065353182,
0.06175,0.0012535828,
0.062,0.0011445424,
0.06225,-0.0094746770,
0.0625,-0.0051930314,
0.06275,-0.0125450287,
0.063,-0.0143532902,
0.06325,-0.0082071321,
0.0635,-0.0107820984,
0.06375,-0.0055612628,
0.064,0.0033650380,
0.06425,0.0053457050,
0.0645,-0.0005697645,
0.06475,0.0010903181,
0.065,0.0024061450,
0.06525,-0.0055261673,
0.0655,-0.0002199825,
0.06575,0.0025975141,
0.066,0.0027841865,
0.06625,0.0010464209,
0.0665,0.0062036025,
0.06675,0.0029566619,
0.067,-0.0011417747,
0.06725,0.0052566775,
0.0675,0.0026086650,
0.06775,-0.0028462198,
0.068,0.0042853435,
0.06825,0.0035381010,
0.0685,-0.0006866663,
