Date,2020-12-01 14:33:52
Filename,STFMK-20201105-LW15-2055_20201201_143352_004.dat
Data Label,축정렬불량
Label_No,03
Motor Spec,L-DSF-01, 1730,2.2, 8.6,
Period,3SEC
Sample Rate,4000
RMS,0.006580,
Data Length,12000,
0,-0.0059238826,
0.00025,-0.0033516253,
0.0005,-0.0030628471,
0.00075,0.0059613036,
0.001,0.0061700763,
0.00125,0.0028775635,
0.0015,-0.0024020087,
0.00175,0.0028733625,
0.002,-0.0004369271,
0.00225,-0.0076848590,
0.0025,-0.0022525855,
0.00275,0.0057542739,
0.003,0.0038373466,
0.00325,-0.0024542599,
0.0035,0.0082305819,
0.00375,0.0074335979,
0.004,-0.0072037727,
0.00425,-0.0030113808,
0.0045,0.0090259165,
0.00475,-0.0005767593,
0.005,-0.0055336063,
0.00525,0.0023934727,
0.0055,0.0038745019,
0.00575,-0.0037198639,
0.006,-0.0093863914,
0.00625,0.0011922531,
0.0065,0.0044257985,
0.00675,-0.0015412121,
0.007,0.0036121528,
0.00725,0.0122078508,
0.0075,0.0077135954,
0.00775,-0.0024201118,
0.008,0.0057035899,
0.00825,0.0026838174,
0.0085,0.0009357459,
0.00875,0.0073636021,
0.009,0.0096580964,
0.00925,0.0111680888,
0.0095,0.0089803226,
0.00975,-0.0017696404,
0.01,0.0002118181,
0.01025,-0.0005371249,
0.0105,-0.0077425432,
0.01075,-0.0089203836,
0.011,-0.0042643892,
0.01125,-0.0036538173,
0.0115,-0.0033448539,
0.01175,0.0003805413,
0.012,-0.0054436605,
0.01225,-0.0065611214,
0.0125,-0.0050897449,
0.01275,-0.0045946222,
0.013,-0.0097849416,
0.01325,-0.0055380296,
0.0135,-0.0031545982,
0.01375,-0.0069869128,
0.014,-0.0110832890,
0.01425,-0.0064387177,
0.0145,-0.0034092460,
0.01475,-0.0087535605,
0.015,-0.0023651638,
0.01525,0.0083654467,
0.0155,0.0029543855,
0.01575,0.0011892176,
0.016,0.0020836226,
0.01625,0.0023307586,
0.0165,-0.0010695431,
0.01675,-0.0044054585,
0.017,0.0078230444,
0.01725,0.0160203576,
0.0175,0.0011153545,
0.01775,0.0071158982,
0.018,0.0163030345,
0.01825,0.0027303686,
0.0185,-0.0045678029,
0.01875,0.0068638143,
0.019,0.0032219316,
0.01925,-0.0061822636,
0.0195,0.0021072133,
0.01975,0.0081548085,
0.02,0.0051796967,
0.02025,-0.0001595098,
0.0205,-0.0011296733,
0.02075,-0.0000501962,
0.021,-0.0021966987,
0.02125,-0.0028906434,
0.0215,0.0025333862,
0.02175,0.0036262446,
0.022,-0.0034388353,
0.02225,-0.0024965783,
0.0225,0.0015712602,
0.02275,-0.0046998910,
0.023,-0.0008569021,
0.02325,0.0032897771,
0.0235,0.0103367642,
0.02375,0.0105951447,
0.024,0.0096384482,
0.02425,0.0103925681,
0.0245,0.0058902730,
0.02475,-0.0012047322,
0.025,0.0007868576,
0.02525,0.0024393508,
0.0255,0.0097461147,
0.02575,0.0083114486,
0.026,0.0106252031,
0.02625,0.0141033893,
0.0265,0.0027564622,
0.02675,-0.0072603337,
0.027,0.0046153748,
0.02725,0.0012202933,
0.0275,-0.0093000419,
0.02775,0.0019521248,
0.028,0.0070981430,
0.02825,-0.0045276210,
0.0285,-0.0002514000,
