Date,2020-12-01 07:07:42
Filename,STFMK-20201105-LW19-1941_20201201_070742_004.dat
Data Label,벨트느슨함
Label_No,04
Motor Spec,R-EF-05, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.006744,
Data Length,12000,
0,0.0046246774,
0.00025,0.0072713569,
0.0005,0.0161448009,
0.00075,0.0151037341,
0.001,-0.0020137227,
0.00125,0.0055417344,
0.0015,0.0124005172,
0.00175,0.0022300440,
0.002,0.0006283305,
0.00225,0.0069837822,
0.0025,0.0141537953,
0.00275,0.0044902037,
0.003,-0.0032385760,
0.00325,0.0108182151,
0.0035,0.0074393125,
0.00375,-0.0037227669,
0.004,0.0007593720,
0.00425,0.0027489713,
0.0045,0.0051565180,
0.00475,-0.0067466497,
0.005,-0.0063613015,
0.00525,0.0113325240,
0.0055,0.0013672619,
0.00575,-0.0102696754,
0.006,0.0037776432,
0.00625,0.0036215235,
0.0065,0.0006185070,
0.00675,-0.0038321617,
0.007,-0.0015962693,
0.00725,0.0123824403,
0.0075,-0.0006182562,
0.00775,-0.0035882071,
0.008,0.0108597502,
0.00825,0.0085038468,
0.0085,0.0004510635,
0.00875,0.0052702464,
0.009,0.0088147130,
0.00925,0.0118287103,
0.0095,0.0040004933,
0.00975,-0.0005708389,
0.01,0.0111986548,
0.01025,0.0030031824,
0.0105,-0.0016088912,
0.01075,0.0006890291,
0.011,0.0036275645,
0.01125,0.0055873878,
0.0115,-0.0047785714,
0.01175,-0.0028650234,
0.012,0.0062113698,
0.01225,-0.0046665166,
0.0125,-0.0047815572,
0.01275,-0.0021247221,
0.013,-0.0012052795,
0.01325,0.0030127116,
0.0135,-0.0076528168,
0.01375,-0.0017896029,
0.014,0.0101550855,
0.01425,-0.0009227378,
0.0145,0.0020560012,
0.01475,0.0060396525,
0.015,0.0017878390,
0.01525,0.0057048351,
0.0155,-0.0076693986,
0.01575,-0.0000920307,
0.016,0.0087106340,
0.01625,-0.0017096000,
0.0165,-0.0025707460,
0.01675,0.0034719079,
0.017,0.0048200674,
0.01725,0.0046490589,
0.0175,-0.0081759803,
0.01775,0.0018859629,
0.018,0.0061723311,
0.01825,-0.0078492351,
0.0185,-0.0088600321,
0.01875,0.0042537977,
0.019,0.0055568316,
0.01925,-0.0037756348,
0.0195,-0.0083412444,
0.01975,0.0105281807,
0.02,0.0056343656,
0.02025,-0.0132984575,
0.0205,-0.0054731918,
0.02075,0.0065171039,
0.021,-0.0080321971,
0.02125,-0.0130350506,
0.0215,-0.0056509953,
0.02175,0.0037256470,
0.022,-0.0036824516,
0.02225,-0.0164326970,
0.0225,0.0002285647,
0.02275,0.0072036241,
0.023,-0.0108729349,
0.02325,-0.0076813297,
0.0235,0.0028387143,
0.02375,0.0008815762,
0.024,-0.0073018521,
0.02425,-0.0051324861,
0.0245,0.0087480303,
0.02475,0.0046442817,
0.025,-0.0014274324,
0.02525,-0.0013170340,
0.0255,0.0108563211,
0.02575,0.0031547158,
0.026,-0.0041149771,
0.02625,-0.0020000292,
0.0265,0.0087514063,
0.02675,-0.0003171279,
0.027,-0.0047208597,
0.02725,0.0036492979,
0.0275,0.0077105449,
0.02775,0.0027321735,
0.028,-0.0034935237,
0.02825,0.0041952403,
0.0285,0.0042381026,
0.02875,-0.0010241126,
0.029,-0.0067406995,
0.02925,-0.0007650979,
0.0295,0.0025869180,
0.02975,-0.0038274904,
0.03,-0.0064287148,
0.03025,0.0010634330,
0.0305,0.0049095112,
0.03075,0.0014506299,
0.031,-0.0058393758,
0.03125,0.0006998197,
0.0315,0.0068430789,
0.03175,-0.0015129901,
0.032,-0.0060700835,
0.03225,0.0054040710,
0.0325,0.0102638658,
0.03275,0.0016481085,
0.033,-0.0014613613,
0.03325,0.0110878600,
0.0335,0.0141367819,
0.03375,-0.0004255063,
0.034,-0.0035070025,
0.03425,0.0106111085,
0.0345,0.0052573336,
0.03475,-0.0083394516,
0.035,-0.0036374221,
0.03525,0.0074347826,
0.0355,0.0024210170,
0.03575,-0.0072459462,
0.036,0.0008792928,
0.03625,0.0063502574,
0.0365,-0.0024749807,
0.03675,-0.0069490937,
0.037,0.0008665541,
0.03725,0.0053623756,
0.0375,-0.0014512895,
0.03775,-0.0081691006,
0.038,-0.0005903633,
0.03825,0.0048934147,
0.0385,-0.0063385447,
0.03875,-0.0069366856,
0.039,-0.0003954277,
0.03925,-0.0005794920,
0.0395,-0.0080118459,
0.03975,-0.0109633859,
0.04,-0.0025403351,
0.04025,-0.0033823689,
0.0405,-0.0137391957,
0.04075,-0.0101824990,
0.041,0.0022793470,
0.04125,-0.0035434568,
0.0415,-0.0099509032,
0.04175,-0.0057455641,
0.042,0.0070709679,
0.04225,-0.0005136931,
0.0425,-0.0097653940,
0.04275,0.0044746450,
0.043,0.0068602436,
0.04325,-0.0044110715,
0.0435,-0.0016397861,
0.04375,0.0045556454,
0.044,0.0091345701,
0.04425,0.0016418576,
0.0445,-0.0044534174,
0.04475,0.0078657195,
0.045,0.0046863402,
0.04525,-0.0066619869,
0.0455,-0.0034283740,
0.04575,0.0005360187,
0.046,0.0058875796,
0.04625,-0.0026091349,
0.0465,-0.0051644952,
0.04675,0.0070724869,
0.047,0.0053415000,
0.04725,-0.0085911099,
0.0475,-0.0009507351,
0.04775,0.0044052992,
0.048,0.0010890856,
0.04825,-0.0068134717,
0.0485,-0.0090544876,
0.04875,0.0052301255,
0.049,-0.0062919287,
0.04925,-0.0131264245,
0.0495,-0.0018500154,
0.04975,-0.0044296803,
0.05,-0.0059228959,
0.05025,-0.0051466161,
0.0505,-0.0085165249,
0.05075,0.0044873692,
0.051,-0.0041745119,
0.05125,-0.0089421067,
0.0515,-0.0000448259,
0.05175,-0.0001743444,
0.052,-0.0012973766,
0.05225,-0.0022953525,
0.0525,-0.0049791513,
0.05275,0.0062586046,
0.053,0.0010100846,
0.05325,-0.0108947251,
0.0535,0.0052153035,
0.05375,0.0052460055,
0.054,-0.0070450967,
0.05425,-0.0091708722,
0.0545,-0.0014889800,
0.05475,0.0034454211,
0.055,-0.0103073381,
0.05525,-0.0082533229,
0.0555,0.0056895991,
0.05575,0.0008220650,
0.056,-0.0115535017,
0.05625,-0.0032626514,
0.0565,0.0084228441,
0.05675,-0.0007429861,
0.057,-0.0139965294,
0.05725,-0.0040962952,
0.0575,0.0068768468,
0.05775,-0.0063642673,
0.058,-0.0090116551,
0.05825,0.0034050944,
0.0585,0.0058229752,
0.05875,-0.0013119054,
0.059,-0.0044695614,
0.05925,0.0025562141,
0.0595,0.0082095750,
0.05975,-0.0042150537,
0.06,-0.0077946698,
0.06025,0.0076743737,
0.0605,0.0095783276,
0.06075,-0.0007435138,
0.061,0.0046272897,
0.06125,0.0116922781,
0.0615,0.0120289819,
0.06175,0.0045923674,
0.062,0.0017131040,
0.06225,0.0105938725,
0.0625,0.0103760827,
0.06275,-0.0040412243,
0.063,0.0011708039,
0.06325,0.0088464357,
0.0635,0.0004090864,
0.06375,-0.0000146861,
0.064,-0.0009366745,
0.06425,0.0076063215,
0.0645,0.0028324185,
0.06475,-0.0070877089,
0.065,-0.0019372826,
0.06525,0.0020973573,
0.0655,-0.0046858154,
0.06575,-0.0042413333,
0.066,-0.0042483946,
0.06625,0.0027573090,
0.0665,-0.0002362807,
0.06675,-0.0062411176,
0.067,0.0003597774,
0.06725,0.0062959990,
0.0675,-0.0017590546,
0.06775,-0.0078185881,
0.068,-0.0014307969,
0.06825,0.0066997027,
0.0685,-0.0058922726,
0.06875,-0.0062405635,
0.069,0.0093617588,
0.06925,0.0057755667,
0.0695,-0.0033530418,
0.06975,-0.0001377589,
0.07,0.0064109815,
0.07025,0.0043357792,
0.0705,-0.0067767911,
0.07075,-0.0051514874,
0.071,0.0098625701,
0.07125,-0.0015456381,
0.0715,-0.0080094822,
0.07175,-0.0008771607,
0.072,0.0034154337,
0.07225,-0.0014931390,
0.0725,-0.0134566007,
0.07275,-0.0040565403,
0.073,0.0032365348,
0.07325,-0.0100451633,
0.0735,-0.0130866971,
0.07375,-0.0053744689,
0.074,-0.0052182404,
0.07425,-0.0073836283,
0.0745,-0.0155355930,
0.07475,-0.0050208904,
0.075,0.0018603395,
0.07525,-0.0126994019,
0.0755,-0.0106697166,
0.07575,0.0015598348,
0.076,-0.0007165353,
0.07625,-0.0062628416,
0.0765,-0.0095967073,
0.07675,0.0029181994,
0.077,0.0029274705,
0.07725,-0.0099061355,
0.0775,-0.0005972204,
0.07775,0.0048901141,
0.078,-0.0021835950,
0.07825,-0.0005378647,
0.0785,-0.0044163279,
