Date,2020-12-01 07:09:48
Filename,STFMK-20201105-LW19-1941_20201201_070948_004.dat
Data Label,벨트느슨함
Label_No,04
Motor Spec,R-EF-05, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.006883,
Data Length,12000,
0,-0.0062402659,
0.00025,-0.0022350557,
0.0005,-0.0002411208,
0.00075,-0.0063808355,
0.001,-0.0045981891,
0.00125,-0.0025148741,
0.0015,-0.0026503606,
0.00175,-0.0018988503,
0.002,0.0000618887,
0.00225,0.0006494975,
0.0025,-0.0036688717,
0.00275,-0.0022260540,
0.003,0.0038062450,
0.00325,-0.0035267156,
0.0035,0.0014996716,
0.00375,0.0050895279,
0.004,-0.0011790254,
0.00425,0.0046347752,
0.0045,0.0035947394,
0.00475,0.0098780999,
0.005,0.0077144639,
0.00525,-0.0018599968,
0.0055,0.0132106608,
0.00575,0.0099844672,
0.006,-0.0014980255,
0.00625,0.0091289533,
0.0065,0.0082202181,
0.00675,0.0043016933,
0.007,0.0051679881,
0.00725,0.0051147966,
0.0075,0.0157580376,
0.00775,0.0093020443,
0.008,0.0006299076,
0.00825,0.0180010125,
0.0085,0.0120485462,
0.00875,0.0047736433,
0.009,0.0078099584,
0.00925,0.0105713718,
0.0095,0.0105474349,
0.00975,0.0011185551,
0.01,0.0033593355,
0.01025,0.0135910427,
0.0105,0.0022445859,
0.01075,-0.0023611924,
0.011,0.0090068672,
0.01125,0.0061470065,
0.0115,0.0022718674,
0.01175,-0.0024025436,
0.012,0.0051491372,
0.01225,0.0054526273,
0.0125,-0.0025080726,
0.01275,0.0004433994,
0.013,0.0099354684,
0.01325,0.0025219768,
0.0135,0.0028357117,
0.01375,0.0043401388,
0.014,0.0082867304,
0.01425,0.0056113321,
0.0145,0.0027674194,
0.01475,0.0073696440,
0.015,0.0093788011,
0.01525,0.0021873387,
0.0155,0.0080214525,
0.01575,0.0076709823,
0.016,0.0088860001,
0.01625,0.0070718718,
0.0165,0.0060687079,
0.01675,0.0080655459,
0.017,0.0065442179,
0.01725,0.0018855121,
0.0175,0.0057868483,
0.01775,0.0027524398,
0.018,0.0020324399,
0.01825,0.0019199676,
0.0185,-0.0006894644,
0.01875,0.0031183013,
0.019,0.0010531957,
0.01925,-0.0019115432,
0.0195,0.0018031818,
0.01975,0.0029503983,
0.02,-0.0010898744,
0.02025,0.0014622309,
0.0205,-0.0014448118,
0.02075,-0.0026707286,
0.021,0.0001644832,
0.02125,-0.0014998340,
0.0215,-0.0030121943,
0.02175,-0.0010506595,
0.022,0.0024416761,
0.02225,0.0002395308,
0.0225,-0.0024969329,
0.02275,0.0041627870,
0.023,0.0045871520,
0.02325,-0.0017980415,
0.0235,-0.0001153547,
0.02375,0.0005675704,
0.024,-0.0006084096,
0.02425,-0.0038488910,
0.0245,-0.0031490775,
0.02475,0.0064966399,
0.025,0.0036668740,
0.02525,0.0000232983,
0.0255,0.0052228714,
0.02575,0.0015543588,
0.026,-0.0023261486,
0.02625,-0.0035164142,
0.0265,-0.0067194547,
0.02675,-0.0004935532,
0.027,-0.0057284953,
0.02725,-0.0080683054,
0.0275,-0.0006410955,
0.02775,-0.0030790444,
0.028,-0.0069086202,
0.02825,-0.0043461178,
0.0285,-0.0085959584,
0.02875,-0.0064888168,
0.029,-0.0134797152,
0.02925,-0.0120833805,
0.0295,-0.0016809518,
0.02975,-0.0103908088,
0.03,-0.0073921452,
0.03025,-0.0002845532,
0.0305,-0.0018804176,
0.03075,-0.0035726710,
0.031,-0.0052703549,
0.03125,0.0018706652,
0.0315,-0.0009243307,
0.03175,-0.0128754741,
0.032,-0.0016280868,
0.03225,0.0015656208,
0.0325,-0.0062478194,
0.03275,0.0001909496,
0.033,0.0025749838,
0.03325,0.0006341524,
0.0335,0.0016574459,
0.03375,-0.0022628845,
0.034,0.0045394404,
0.03425,-0.0008958305,
0.0345,-0.0097203217,
0.03475,-0.0003818496,
0.035,-0.0031372025,
0.03525,-0.0056688120,
0.0355,0.0023101654,
0.03575,-0.0024840254,
0.036,-0.0054444089,
0.03625,-0.0034165443,
0.0365,-0.0026973616,
0.03675,-0.0031219705,
0.037,-0.0083364230,
0.03725,-0.0056716166,
0.0375,0.0017874659,
0.03775,-0.0070797084,
0.038,-0.0019633297,
0.03825,0.0076950579,
0.0385,0.0020710807,
0.03875,-0.0005544822,
0.039,0.0008901330,
0.03925,0.0071365042,
0.0395,0.0052958019,
0.03975,-0.0009176763,
0.04,0.0044930158,
0.04025,0.0114219496,
0.0405,0.0043416191,
0.04075,0.0037968252,
0.041,0.0114981905,
0.04125,0.0125606973,
0.0415,0.0062404256,
0.04175,0.0072810263,
0.042,0.0127188480,
0.04225,0.0150737623,
0.0425,0.0030380662,
0.04275,0.0088834520,
0.043,0.0140822204,
0.04325,0.0075524068,
0.0435,0.0032560001,
0.04375,0.0125497188,
0.044,0.0111765601,
0.04425,0.0077810935,
0.0445,0.0003485036,
0.04475,0.0072908988,
0.045,0.0108327074,
0.04525,-0.0065623405,
0.0455,0.0005630007,
0.04575,0.0101095363,
0.046,-0.0000086735,
0.04625,-0.0022863997,
0.0465,0.0027019342,
0.04675,0.0051607988,
0.047,0.0022414858,
0.04725,-0.0073197340,
0.0475,0.0063439691,
0.04775,0.0067990436,
0.048,-0.0062359245,
0.04825,-0.0001994848,
0.0485,0.0073331082,
0.04875,-0.0011083343,
0.049,0.0020222319,
0.04925,-0.0020692304,
0.0495,0.0044665085,
0.04975,0.0006529164,
0.05,-0.0051367790,
0.05025,0.0035172119,
0.0505,0.0034188873,
0.05075,-0.0002648958,
0.051,0.0034646448,
0.05125,-0.0001748308,
0.0515,0.0001241900,
0.05175,0.0013296441,
0.052,-0.0018071397,
0.05225,-0.0002972376,
0.0525,-0.0003606742,
0.05275,-0.0004122829,
0.053,-0.0001217316,
0.05325,-0.0045297667,
0.0535,0.0004045332,
0.05375,-0.0037714033,
0.054,-0.0103912223,
0.05425,-0.0027235267,
0.0545,-0.0075041875,
0.05475,-0.0032564565,
0.055,-0.0049309288,
0.05525,-0.0056402655,
0.0555,-0.0009903441,
0.05575,-0.0028520115,
0.056,-0.0051988913,
0.05625,0.0026960901,
0.0565,-0.0026221764,
0.05675,-0.0008442212,
0.057,-0.0008709704,
0.05725,-0.0053636031,
0.0575,0.0034685014,
0.05775,-0.0002147761,
0.058,-0.0027659314,
0.05825,0.0017107939,
0.0585,0.0020319810,
0.05875,-0.0007557940,
0.059,-0.0007707903,
0.05925,-0.0011111933,
0.0595,0.0025360645,
0.05975,-0.0070147701,
0.06,-0.0062952605,
0.06025,-0.0005629832,
0.0605,-0.0036630831,
0.06075,-0.0059643970,
0.061,-0.0017659225,
0.06125,0.0018898596,
0.0615,-0.0012075320,
0.06175,-0.0106430715,
0.062,-0.0033982189,
0.06225,-0.0015166320,
0.0625,-0.0130722523,
0.06275,-0.0114287362,
0.063,-0.0032347543,
0.06325,-0.0058744978,
0.0635,-0.0105985738,
0.06375,-0.0088470755,
0.064,-0.0030006005,
0.06425,-0.0065406743,
0.0645,-0.0163581129,
0.06475,-0.0090793977,
0.065,-0.0049409638,
0.06525,-0.0125502143,
0.0655,-0.0113925617,
0.06575,-0.0044597909,
0.066,-0.0034214603,
0.06625,-0.0086900555,
0.0665,-0.0069202147,
0.06675,0.0020544806,
0.067,-0.0020671994,
0.06725,-0.0048372485,
0.0675,-0.0010435041,
0.06775,-0.0017965075,
0.068,-0.0020504617,
0.06825,-0.0068795769,
0.0685,0.0029495207,
0.06875,0.0061286902,
0.069,-0.0004619860,
0.06925,0.0035615750,
0.0695,0.0106485691,
0.06975,0.0056569208,
0.07,0.0015253907,
0.07025,0.0089210281,
0.0705,0.0019507476,
0.07075,0.0000460087,
0.071,0.0024892278,
0.07125,0.0051162741,
0.0715,0.0044693095,
0.07175,0.0009702940,
0.072,0.0049971952,
0.07225,0.0120923128,
0.0725,-0.0047508804,
0.07275,0.0006620350,
0.073,0.0082760109,
0.07325,-0.0001264669,
0.0735,-0.0059953146,
0.07375,0.0055146832,
0.074,0.0105886301,
0.07425,0.0019660846,
0.0745,-0.0022987919,
0.07475,0.0122892056,
0.075,0.0118777519,
0.07525,-0.0062386529,
0.0755,0.0050182417,
0.07575,0.0118092550,
0.076,0.0040697609,
0.07625,-0.0022624179,
0.0765,0.0095920395,
0.07675,0.0155453393,
0.077,0.0061797993,
0.07725,0.0002814645,
0.0775,0.0182381812,
0.07775,0.0156909693,
0.078,0.0004923436,
0.07825,0.0057549397,
0.0785,0.0117635317,
0.07875,0.0068112127,
0.079,-0.0022412443,
0.07925,0.0050971843,
0.0795,0.0161647368,
0.07975,0.0043613138,
0.08,0.0005986755,
0.08025,0.0144490609,
0.0805,0.0089415144,
0.08075,-0.0017033528,
0.081,0.0026764525,
0.08125,0.0058961501,
0.0815,0.0041218307,
0.08175,-0.0024682141,
0.082,0.0011222737,
0.08225,0.0098506408,
0.0825,0.0011510132,
0.08275,0.0012964653,
0.083,0.0043137111,
0.08325,0.0035307584,
0.0835,-0.0008246591,
0.08375,0.0010763888,
0.084,0.0019145642,
0.08425,0.0051851287,
0.0845,-0.0015634617,
0.08475,0.0014616706,
0.085,0.0034592059,
0.08525,0.0024184133,
0.0855,0.0013760759,
0.08575,0.0025469773,
0.086,0.0018306961,
0.08625,0.0021643343,
0.0865,0.0073796096,
0.08675,0.0031671487,
0.087,0.0048946049,
0.08725,0.0071678646,
0.0875,0.0025257028,
0.08775,0.0049816216,
0.088,0.0026158479,
0.08825,0.0030927302,
0.0885,0.0046413173,
0.08875,-0.0025301841,
0.089,0.0025320421,
0.08925,0.0041860612,
0.0895,0.0009716070,
0.08975,-0.0012678361,
0.09,-0.0019500481,
0.09025,0.0012473738,
0.0905,-0.0009399350,
0.09075,-0.0093045086,
0.091,0.0010989348,
0.09125,0.0025042221,
0.0915,-0.0038757375,
0.09175,-0.0007762020,
0.092,0.0021169027,
0.09225,0.0013612014,
