Date,2020-12-01 07:17:48
Filename,STFMK-20201105-LW19-1941_20201201_071748_004.dat
Data Label,벨트느슨함
Label_No,04
Motor Spec,R-EF-05, 1760,2.2, 4.7,
Period,3SEC
Sample Rate,4000
RMS,0.007133,
Data Length,12000,
0,0.0093404455,
0.00025,0.0062937420,
0.0005,0.0124237733,
0.00075,0.0089813787,
0.001,0.0087349759,
0.00125,0.0062865717,
0.0015,0.0066335830,
0.00175,0.0088164248,
0.002,0.0008340750,
0.00225,0.0032051462,
0.0025,0.0058351294,
0.00275,-0.0036663441,
0.003,0.0039342064,
0.00325,-0.0004495837,
0.0035,-0.0059234253,
0.00375,-0.0009801795,
0.004,-0.0048355456,
0.00425,-0.0022232062,
0.0045,-0.0065619876,
0.00475,-0.0125426883,
0.005,-0.0007777080,
0.00525,-0.0079584336,
0.0055,-0.0158479977,
0.00575,-0.0073975744,
0.006,-0.0104187476,
0.00625,-0.0126315607,
0.0065,-0.0097832466,
0.00675,-0.0130383074,
0.007,-0.0040453598,
0.00725,-0.0110799354,
0.0075,-0.0095517244,
0.00775,-0.0000890535,
0.008,-0.0083144652,
0.00825,-0.0093434136,
0.0085,-0.0090695648,
0.00875,-0.0078335954,
0.009,-0.0030439163,
0.00925,-0.0088940244,
0.0095,-0.0022585406,
0.00975,0.0019007951,
0.01,-0.0059025930,
0.01025,-0.0024907233,
0.0105,0.0018930215,
0.01075,-0.0055715153,
0.011,-0.0049159881,
0.01125,-0.0113544436,
0.0115,-0.0052299956,
0.01175,-0.0022119391,
0.012,-0.0128830401,
0.01225,-0.0031837751,
0.0125,-0.0029315636,
0.01275,-0.0087712146,
0.013,-0.0038870461,
0.01325,-0.0025623387,
0.0135,-0.0050171828,
0.01375,-0.0051554739,
0.014,-0.0107166283,
0.01425,-0.0034016676,
0.0145,-0.0008849999,
0.01475,-0.0055705663,
0.015,-0.0005391820,
0.01525,-0.0012487698,
0.0155,0.0022734306,
0.01575,0.0015747127,
