Date,2020-11-27 09:33:32
Filename,STFMK-20201105-LW19-1943_20201127_093332_004.dat
Data Label,정상
Label_No,00
Motor Spec,R-PAHU-04S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
RMS,0.014808,
Data Length,12000,
0,-0.0251037143,
0.00025,0.0027100139,
0.0005,-0.0106331930,
0.00075,-0.0258038007,
0.001,-0.0215881858,
0.00125,0.0019310887,
0.0015,-0.0108226854,
0.00175,-0.0005738614,
0.002,0.0081725959,
0.00225,0.0028404081,
0.0025,0.0032501258,
0.00275,0.0033336682,
0.003,0.0015702458,
0.00325,0.0101119885,
0.0035,0.0053426698,
0.00375,-0.0059524598,
0.004,0.0092356782,
0.00425,0.0093758404,
0.0045,-0.0017120136,
0.00475,-0.0068341149,
0.005,0.0223710649,
0.00525,-0.0096940137,
0.0055,-0.0292198956,
0.00575,0.0156661160,
0.006,-0.0113479523,
0.00625,-0.0188753996,
0.0065,0.0226397589,
0.00675,-0.0078889476,
0.007,-0.0156553611,
0.00725,-0.0018642172,
0.0075,0.0024175206,
0.00775,-0.0022884000,
0.008,0.0120309703,
0.00825,-0.0133549655,
0.0085,-0.0017916701,
0.00875,0.0010308380,
0.009,-0.0057277549,
0.00925,-0.0035740635,
0.0095,0.0167225115,
0.00975,-0.0204995424,
0.01,-0.0079136863,
0.01025,0.0084057581,
0.0105,-0.0171413459,
0.01075,-0.0093868030,
0.011,-0.0008654480,
0.01125,-0.0016567843,
0.0115,-0.0084777093,
0.01175,-0.0006376229,
0.012,-0.0003443235,
0.01225,0.0086569395,
0.0125,-0.0062739705,
0.01275,-0.0052640890,
0.013,0.0124770738,
0.01325,0.0021018456,
0.0135,-0.0073877531,
0.01375,0.0087547237,
0.014,-0.0210017860,
0.01425,0.0114487652,
0.0145,0.0051843463,
0.01475,-0.0070213499,
0.015,0.0170444287,
0.01525,-0.0055833627,
0.0155,0.0052928934,
0.01575,0.0147746596,
0.016,-0.0099961720,
0.01625,-0.0043082973,
0.0165,-0.0004716333,
0.01675,0.0143422270,
0.017,-0.0373449698,
0.01725,-0.0134669580,
0.0175,0.0137421694,
0.01775,-0.0244822316,
0.018,-0.0061390367,
0.01825,-0.0046499297,
0.0185,-0.0142749688,
0.01875,0.0039618402,
0.019,-0.0063782195,
0.01925,0.0004820226,
0.0195,0.0053358860,
0.01975,-0.0177174173,
0.02,-0.0076385639,
0.02025,0.0068046162,
0.0205,0.0008967159,
0.02075,-0.0299025718,
0.021,0.0239689630,
0.02125,0.0072742626,
0.0215,-0.0233308207,
0.02175,-0.0001218296,
0.022,0.0025570178,
0.02225,-0.0138534466,
0.0225,0.0061545540,
0.02275,-0.0025790143,
0.023,0.0093408991,
0.02325,0.0032116426,
0.0235,-0.0019108525,
0.02375,0.0178460665,
0.024,0.0197933502,
0.02425,-0.0003259748,
0.0245,0.0087719262,
0.02475,0.0191174708,
0.025,-0.0164734125,
0.02525,-0.0275811777,
0.0255,0.0214579515,
0.02575,-0.0309874024,
0.026,-0.0234255735,
0.02625,0.0185215250,
0.0265,-0.0132720862,
0.02675,-0.0151089299,
0.027,0.0059427768,
0.02725,0.0048760986,
0.0275,0.0023550058,
0.02775,0.0146864215,
0.028,0.0074711479,
0.02825,0.0005284449,
0.0285,0.0162290111,
0.02875,0.0013645208,
0.029,-0.0122786816,
0.02925,0.0249246284,
0.0295,-0.0153453834,
0.02975,-0.0200002361,
0.03,0.0100404313,
0.03025,-0.0109904390,
0.0305,-0.0070189200,
0.03075,0.0015379391,
0.031,-0.0310034286,
0.03125,0.0393253006,
0.0315,-0.0096210409,
0.03175,0.0042586783,
0.032,0.0264989063,
0.03225,0.0174499210,
0.0325,-0.0162188262,
0.03275,0.0253325887,
0.033,0.0236882605,
0.03325,-0.0126489811,
0.0335,0.0023601595,
0.03375,0.0464744642,
