Date,2020-11-27 09:32:17
Filename,STFMK-20201105-LW19-1943_20201127_093217_004.dat
Data Label,정상
Label_No,00
Motor Spec,R-PAHU-04S, 1760,55, 105.3,
Period,3SEC
Sample Rate,4000
RMS,0.014911,
Data Length,12000,
0,-0.0010624975,
0.00025,0.0073949178,
0.0005,0.0020166233,
0.00075,-0.0156648234,
0.001,-0.0019457213,
0.00125,0.0028637350,
0.0015,-0.0187217407,
0.00175,0.0123214265,
0.002,0.0096819736,
0.00225,-0.0202373024,
0.0025,-0.0269868802,
0.00275,0.0270956270,
0.003,-0.0047036987,
0.00325,-0.0086202929,
0.0035,0.0339990482,
0.00375,-0.0095230993,
0.004,0.0064992327,
0.00425,0.0251845047,
0.0045,-0.0106449276,
0.00475,0.0042877882,
0.005,0.0070523899,
0.00525,-0.0228965301,
0.0055,0.0036431854,
0.00575,-0.0060866126,
0.006,-0.0568290427,
0.00625,0.0296532400,
0.0065,-0.0104656536,
0.00675,-0.0269783940,
0.007,0.0194617659,
0.00725,0.0074508325,
0.0075,-0.0058646495,
0.00775,-0.0020244948,
0.008,0.0108571649,
0.00825,0.0212449413,
0.0085,-0.0174234901,
0.00875,-0.0006577998,
0.009,0.0240207072,
0.00925,-0.0056318282,
0.0095,-0.0079857316,
0.00975,0.0113453856,
0.01,0.0204449110,
0.01025,-0.0241305698,
0.0105,-0.0005838550,
0.01075,0.0178089403,
0.011,-0.0179468412,
0.01125,0.0066607823,
0.0115,0.0129092839,
0.01175,-0.0126296636,
0.012,0.0184739940,
0.01225,-0.0084160939,
0.0125,0.0041626492,
0.01275,0.0214224290,
0.013,0.0022130283,
0.01325,-0.0055503640,
0.0135,0.0311117843,
0.01375,-0.0055747381,
0.014,-0.0014392557,
0.01425,0.0193329733,
0.0145,0.0028845365,
0.01475,-0.0090701394,
0.015,-0.0048247287,
0.01525,-0.0012558185,
0.0155,-0.0124135111,
0.01575,-0.0036536027,
0.016,0.0041728732,
0.01625,0.0028144990,
0.0165,0.0050415024,
0.01675,0.0048465673,
0.017,0.0077350577,
0.01725,0.0210081860,
0.0175,0.0128132794,
0.01775,-0.0008202709,
0.018,0.0237307791,
0.01825,0.0263448544,
0.0185,-0.0040406357,
0.01875,0.0087875864,
0.019,0.0108853830,
0.01925,0.0134244086,
0.0195,0.0009372493,
0.01975,0.0223243237,
0.02,0.0091745993,
0.02025,0.0108448975,
0.0205,-0.0001351471,
0.02075,0.0209408794,
0.021,0.0116835535,
0.02125,-0.0133444518,
0.0215,0.0346350670,
0.02175,0.0152677447,
0.022,-0.0203719344,
0.02225,0.0152431186,
0.0225,0.0272489805,
0.02275,-0.0235101189,
0.023,0.0310584269,
0.02325,0.0054997550,
0.0235,0.0100138402,
0.02375,0.0019821767,
0.024,-0.0122967362,
0.02425,0.0051307930,
0.0245,0.0282180700,
0.02475,-0.0332809538,
0.025,0.0115958918,
0.02525,0.0134759443,
0.0255,-0.0224157628,
0.02575,-0.0029181279,
0.026,0.0326182917,
0.02625,-0.0331394337,
0.0265,-0.0070349099,
0.02675,0.0264489986,
0.027,-0.0210505947,
0.02725,0.0203781314,
0.0275,0.0006408157,
0.02775,-0.0052596591,
0.028,0.0280383155,
0.02825,0.0005817146,
0.0285,-0.0165058784,
0.02875,0.0342685208,
0.029,0.0093739554,
0.02925,0.0054795020,
0.0295,0.0159853660,
0.02975,0.0184602533,
0.03,0.0045237835,
0.03025,-0.0158988275,
0.0305,0.0174122285,
0.03075,-0.0012289814,
0.031,-0.0032727432,
0.03125,-0.0043656155,
0.0315,0.0036959266,
0.03175,0.0093601402,
0.032,-0.0328556783,
0.03225,0.0123370960,
0.0325,0.0013876560,
0.03275,-0.0034407349,
0.033,-0.0097784353,
0.03325,0.0021886681,
0.0335,-0.0100191208,
0.03375,0.0021492697,
0.034,-0.0091739036,
0.03425,0.0110041983,
0.0345,-0.0026145801,
0.03475,-0.0154608749,
0.035,0.0103580821,
0.03525,-0.0222255662,
0.0355,-0.0307075027,
0.03575,-0.0036057422,
0.036,-0.0031645838,
0.03625,-0.0147835342,
0.0365,-0.0347555391,
0.03675,-0.0173579566,
0.037,0.0112885991,
0.03725,-0.0378602520,
0.0375,0.0052850284,
0.03775,0.0190845281,
0.038,-0.0698022395,
0.03825,-0.0236748084,
0.0385,-0.0113653410,
0.03875,-0.0241797995,
0.039,-0.0079946108,
0.03925,0.0043712924,
0.0395,-0.0089024017,
0.03975,0.0012748659,
0.04,-0.0099702040,
0.04025,-0.0053449050,
0.0405,0.0082936585,
0.04075,-0.0201549307,
0.041,-0.0193505399,
0.04125,0.0134149892,
0.0415,-0.0248241518,
0.04175,-0.0161400214,
0.042,0.0160688739,
0.04225,-0.0229565334,
0.0425,0.0039953310,
0.04275,0.0099906418,
0.043,-0.0197266638,
0.04325,-0.0058609438,
0.0435,0.0118501503,
0.04375,-0.0318713784,
0.044,-0.0042945030,
0.04425,0.0143815298,
0.0445,-0.0376338810,
0.04475,-0.0080212560,
0.045,-0.0085971327,
0.04525,-0.0014632009,
0.0455,-0.0087317321,
0.04575,-0.0055708615,
0.046,0.0160356760,
0.04625,-0.0022712103,
0.0465,-0.0085074306,
0.04675,-0.0024046064,
0.047,0.0145681780,
0.04725,-0.0001879708,
0.0475,-0.0142533379,
0.04775,0.0232539326,
0.048,-0.0007391765,
0.04825,-0.0215783324,
0.0485,0.0225371011,
0.04875,0.0062573194,
0.049,-0.0182476994,
0.04925,0.0123746982,
0.0495,0.0002059059,
0.04975,0.0008280232,
0.05,-0.0203664061,
0.05025,0.0011158517,
0.0505,0.0077627702,
0.05075,-0.0022802441,
0.051,0.0054691983,
0.05125,0.0118600288,
0.0515,0.0042999811,
0.05175,-0.0128353285,
0.052,-0.0007664759,
0.05225,0.0129318601,
0.0525,-0.0095529724,
0.05275,-0.0068454216,
0.053,0.0038720365,
0.05325,0.0014167577,
0.0535,-0.0013636710,
0.05375,0.0007586638,
0.054,0.0126104485,
0.05425,-0.0070179543,
0.0545,-0.0070203845,
0.05475,0.0116446801,
0.055,-0.0021723621,
0.05525,-0.0109390952,
